root_id,supervoxel_id,position,type,is_fafb_ol_type,confidence
720575941521571763,79376562444942584,"[214075, 19096, 2123]",Tm1,True,
720575941521571767,78533305343704747,"[189712, 53510, 741]",,False,
720575941521580471,78672737765848329,"[193502, 15751, 2970]",,False,
720575941521591987,79165731358749652,"[207364, 27030, 3132]",Mi4,True,
720575941521596343,78884118540481301,"[199523, 24057, 1619]",Dm10,True,
720575941521608887,78743999863353387,"[195069, 42314, 3035]",T5b,True,
720575941521611959,78532756326086981,"[190431, 37174, 3566]",T4a,True,
720575941521616823,78814368070195857,"[196727, 42754, 832]",,False,
720575941521620919,78744342856421655,"[194698, 53206, 618]",,False,
720575941521623987,78251899287570093,"[182059, 57007, 1426]",Y11,True,
720575941521628599,79236168084100628,"[210668, 29637, 282]",T1,True,
720575941521630643,77899986913994813,"[171776, 54701, 1578]",T5b,True,
720575941521631923,78250868964770132,"[180549, 25140, 3076]",,False,
720575941521643443,78321168721566487,"[183281, 24405, 2236]",,False,
720575941521665715,78461768972395668,"[187721, 19655, 3045]",TmY3,True,
720575941521669043,78321649623869031,"[183926, 37858, 1787]",Pm02,True,
720575941521692083,78672806418191840,"[192677, 17398, 2732]",Tm3,True,
720575941521713843,78251075324972503,"[180571, 31401, 4003]",,False,
720575941521740467,78532756460013529,"[189702, 36868, 3964]",T3,True,
720575941521750451,78321581574660881,"[183881, 36304, 4099]",,False,
720575941521766323,78533099117666799,"[189626, 48154, 364]",,False,
720575941521767347,78322061805962937,"[183694, 49277, 1092]",,False,
720575941521771699,78392567855319305,"[186356, 53858, 741]",,False,
720575941521779379,78251280946140453,"[181723, 37592, 1817]",,False,
720575941521788087,78673768154736706,"[194412, 46343, 1282]",,False,
720575941521809847,78813887638228588,"[197956, 27442, 3275]",Tm5f,True,
720575941521812915,78181393306021469,"[179794, 51914, 2291]",T5a,True,
720575941521813683,78111093214179241,"[177232, 54339, 2020]",T5a,True,
720575941521819319,79024993333418045,"[202922, 27001, 1050]",,False,
720575941521822647,78603056014832460,"[192174, 35530, 2126]",,False,
720575941521824179,78532137984623617,"[189632, 20416, 3908]",,False,
720575941521824183,78461837557610551,"[187178, 21608, 2505]",Tm2,True,
720575941521846963,78321787062585295,"[184168, 41918, 1712]",T4c,True,
720575941521852851,78462387514295341,"[186435, 37913, 3112]",T5c,True,
720575941521864627,78814574094444599,"[196859, 48581, 331]",,False,
720575941521865139,78673973977574105,"[193919, 51480, 244]",,False,
720575941521871799,79166349633017074,"[208300, 45477, 2503]",,False,
720575941521891251,78603261972347031,"[191953, 42840, 1506]",Tm20,True,low
720575941521893047,79376768737868021,"[213818, 26228, 2723]",Tm3,True,
720575941521897399,78884668565011013,"[200227, 39844, 2746]",Tm9,True,
720575941521898231,79236168084172910,"[209461, 30379, 312]",Dm15,True,
720575941521898931,78462593337179691,"[187096, 43980, 1853]",T5a,True,
720575941521900723,78744068246484189,"[195169, 43213, 1538]",T4a,True,
720575941521907379,78603811861810268,"[190624, 58192, 1838]",,False,
720575941521907895,79166143474658728,"[207030, 40379, 2513]",,False,
720575941521924787,78743449972895607,"[196227, 26121, 2374]",,False,
720575941521930935,78603399411287844,"[191705, 45822, 1501]",,False,
720575941521945783,79517643531008455,"[218335, 29284, 2233]",Mi1,True,
720575941521946807,78955037175085287,"[201149, 40315, 2275]",T2,True,
720575941521962423,79025131107975336,"[204455, 32582, 2348]",,False,
720575941521964471,79728749696204078,"[224576, 29760, 1897]",Mi4,True,
720575941521976759,79377043481516563,"[214640, 34065, 2200]",,False,
720575941521977015,79377318359058531,"[213186, 41332, 2069]",,False,
720575941521982391,78251006470891567,"[181121, 30386, 3355]",T2a,True,
720575941522087091,79306399859175930,"[211524, 24953, 2112]",,False,
720575941522093495,78955174144198088,"[201882, 43476, 466]",,False,
720575941522102963,78955243467382206,"[200912, 46000, 2672]",T3,True,
720575941522107319,79025268815342216,"[203978, 36514, 3370]",Tm1,True,
720575941522112439,78040243836084030,"[174334, 39453, 3479]",LC10c,True,low
720575941522115511,78250869166411947,"[181808, 25051, 3951]",,False,
720575941522124983,78532825112363976,"[188565, 39289, 3711]",,False,
720575941522127031,78532824777112291,"[189401, 39955, 2527]",T5a,True,
720575941522144951,79447686902110292,"[215505, 41652, 1364]",Tm1,True,
720575941522151351,78462250143037573,"[187605, 34388, 3574]",T4c,True,
720575941522155959,79306193968892610,"[211855, 20312, 3073]",Tm1,True,
720575941522159799,78884462808918215,"[200022, 33699, 4174]",,False,
720575941522162355,78884874119416669,"[198682, 45514, 428]",Tm2,True,
720575941522168247,78884118943218099,"[199864, 23781, 3185]",,False,
720575941522180535,78321856117210395,"[183136, 44306, 2847]",T5b,True,
720575941522188983,78814780454099746,"[197520, 54499, 1061]",,False,
720575941522189239,78251143574514261,"[180618, 34249, 2150]",T2,True,
720575941522192311,79869143318563087,"[229075, 19576, 864]",R7,True,
720575941522196147,79236924199700223,"[210624, 52352, 1079]",,False,
720575941522196151,78181256336308923,"[178586, 47317, 3894]",,False,
720575941522204343,78462593337386894,"[187693, 43053, 1923]",T5b,True,low
720575941522217399,78814437259625143,"[197029, 44741, 2691]",C3,True,
720575941522217911,79517643530857825,"[218002, 29819, 2183]",Tm3,True,
720575941522221239,78532274954063487,"[189524, 22846, 2223]",,False,
720575941522222263,78744342990468544,"[195950, 51336, 1065]",T4c,True,
720575941522223031,78884187595707548,"[199762, 25595, 2977]",,False,
720575941522226103,79306331274028481,"[211800, 23542, 2662]",C2,True,low
720575941522265779,79024718590258273,"[203264, 18512, 1751]",,False,
720575941522268083,78602437875128467,"[190560, 18304, 3404]",,False,
720575941522268851,79306949279337047,"[211799, 42652, 792]",,False,
720575941522282423,78321924501634327,"[184154, 45853, 1759]",T5c,True,
720575941522287543,78181599329892869,"[180056, 58060, 1651]",T4c,True,
720575941522287799,78673287253118578,"[193911, 30847, 1936]",Tm5f,True,
720575941522290611,79728749360614175,"[223488, 28704, 593]",,False,
720575941522295991,78954556205397947,"[201347, 25568, 2362]",,False,
720575941522296759,78603605502064826,"[191953, 53117, 1054]",,False,
720575941522298039,77618237193937401,"[162545, 45541, 2208]",,False,
720575941522299831,77899918127697484,"[171410, 51986, 1410]",,False,
720575941522308279,79377043548716737,"[214922, 32938, 2492]",Dm15,True,
720575941522314423,78321787532210344,"[183520, 41605, 3465]",TmY9q__perp,True,
720575941522326091,79236168016909402,"[209493, 30274, 173]",T1,True,
720575941522336435,77969668799099579,"[173252, 33276, 2911]",,False,
720575941522337975,79587806183542093,"[219679, 22994, 2360]",,False,
720575941522339767,78391469148493759,"[184502, 20837, 3623]",,False,
720575941522341559,78954693913200986,"[201907, 29688, 3544]",,False,
720575941522354103,79236099297310344,"[209993, 27656, 145]",C3,True,
720575941522354871,78602850460637836,"[190970, 30048, 4521]",,False,
720575941522357431,79236786559487781,"[210011, 48337, 473]",,False,
720575941522358199,78884393485767319,"[198944, 31248, 1978]",Pm08,True,
720575941522366387,79095500120681142,"[206189, 31586, 3416]",Mi4,True,
720575941522374323,78321237843137500,"[182348, 24940, 3589]",,False,
720575941522374579,78461975197783265,"[187148, 25358, 3249]",,False,
720575941522387891,78533168374513455,"[190130, 49634, 2534]",Tlp4,True,
720575941522393523,79306536828307310,"[211241, 28950, 287]",R8,True,
720575941522396339,78954693845968214,"[202491, 30270, 3243]",,False,
720575941522401715,78321169123720583,"[183807, 22622, 3598]",Tm9,True,
720575941522419123,78040105994326312,"[175976, 35053, 1890]",,False,
720575941522426547,78532206569925183,"[188742, 21044, 3434]",Dm10,True,
720575941522445747,79165593383126589,"[207471, 22663, 1152]",Tm1,True,
720575941522449587,79236099834441692,"[208945, 27597, 2095]",Tm1,True,
720575941522452147,78884805869969806,"[198958, 44280, 2299]",,False,
720575941522459979,78532687606011710,"[189961, 35927, 3343]",T4c,True,
720575941522465715,79165594054361826,"[208725, 23516, 3784]",L2,True,
720575941522466739,78602712820484059,"[192176, 25229, 3808]",Tm25,True,low
720575941522478003,78462112972396330,"[187988, 29509, 4579]",,False,
720575941522482615,78744342789416935,"[195930, 52989, 412]",,False,
720575941522484407,78884256046632179,"[199474, 26819, 1903]",Tm5f,True,low
720575941522497719,79165662572466331,"[207994, 26040, 2994]",,False,
720575941522499507,79306262688889167,"[212968, 22417, 3221]",TmY3,True,
720575941522505655,79166211925591804,"[208184, 42735, 1443]",,False,
720575941522508467,79869418531820563,"[227703, 27270, 2074]",,False,
720575941522514355,78602849655280048,"[192152, 30279, 1433]",Mi13,True,low
720575941522525111,79306399657993373,"[212360, 26182, 1391]",,False,
720575941522527159,78462593404671287,"[187080, 44733, 2228]",T5c,True,
720575941522527415,79377111999314845,"[214665, 36259, 1310]",,False,
720575941522532535,79025268882642136,"[203095, 35612, 3708]",,False,
720575941522533811,78602575448401966,"[192496, 22355, 3968]",L1,True,
720575941522534323,78813749796440717,"[196989, 24472, 1664]",Mi9,True,
720575941522536631,78392293379971412,"[184569, 47001, 2231]",T5c,True,
720575941522538419,78391469282462078,"[185376, 20997, 4097]",Tm5f,True,
720575941522538675,78391949514425703,"[185202, 35075, 1277]",,False,
720575941522539959,78602987026890745,"[191160, 32841, 1089]",,False,
720575941522542007,79447412292629669,"[216606, 33673, 2391]",,False,
720575941522545331,78462044118401273,"[186798, 28314, 3947]",,False,
720575941522545587,78602643698237516,"[191770, 23004, 2221]",,False,
720575941522547123,78743587009059801,"[195522, 29453, 802]",,False,
720575941522547127,79166211858713785,"[207040, 41231, 1267]",,False,
720575941522550195,78674042898620405,"[193662, 54411, 806]",,False,
720575941522550451,79025062120232519,"[203346, 29649, 1389]",Tm20,True,
720575941522550707,79236237273462778,"[209686, 31689, 2118]",,False,
720575941522551735,79376836853154046,"[214783, 28376, 344]",,False,
720575941522552243,79306949346832012,"[211516, 41991, 1176]",,False,
720575941522552499,79024856163411007,"[204618, 23656, 2259]",,False,
720575941522555575,78462387782866102,"[187659, 37929, 4204]",T4c,True,
720575941522556599,78392018636376963,"[185037, 37642, 2772]",,False,
720575941522559155,79235756371660510,"[209027, 16449, 2736]",Dm1,True,
720575941522562743,78603330489998138,"[192345, 43869, 571]",,False,
720575941522569143,79376974963279243,"[214928, 31197, 2942]",Dm16,True,low
720575941522578867,78813956088858962,"[198449, 28902, 2098]",,False,
720575941522589111,79166143272833161,"[207215, 40790, 1555]",,False,
720575941522589367,78391400094259827,"[185132, 18873, 2558]",Dm10,True,
720575941522591927,78391950252497125,"[184422, 36086, 4087]",,False,
720575941522604727,79307087053655676,"[212016, 46450, 2050]",,False,
720575941522605495,79447617981588381,"[216531, 39323, 713]",,False,
720575941522606007,79166005700144773,"[208027, 36644, 1219]",,False,
720575941522610359,78954899265952959,"[201767, 35574, 345]",,False,
720575941522612151,78813887839156836,"[196987, 26976, 3902]",,False,
720575941522613431,79236718108672581,"[209546, 47002, 1423]",,False,
720575941522615735,77618374699989947,"[162831, 50540, 2461]",,False,
720575941522627255,79236099968606391,"[210336, 27558, 2583]",,False,
720575941522628791,79024855961655531,"[203259, 22549, 1336]",,False,
720575941522629559,78673287722748059,"[193236, 32336, 3695]",Pm05,True,
720575941522629815,78954831486217116,"[201154, 34089, 4008]",,False,
720575941522630839,77829068950887005,"[169679, 36905, 3643]",LC6,True,
720575941522635191,76209900572999421,"[120986, 17329, 3396]",CT1,True,
720575941522635447,78321375014038205,"[183983, 29247, 2681]",,False,
720575941522635703,78743450107418254,"[196006, 25303, 2997]",,False,
720575941522640563,78603055679607991,"[190988, 35900, 963]",,False,
720575941522645171,79166143071998232,"[207814, 40585, 964]",,False,
720575941522647219,78884668363741934,"[199644, 40342, 2001]",T4a,True,
720575941522651315,78744136698261487,"[195759, 45092, 711]",,False,
720575941522652083,79025130839456956,"[204173, 32184, 1286]",,False,
720575941522652595,78251487574546950,"[180407, 44333, 3692]",T5c,True,
720575941522655667,78392155672466874,"[186033, 41429, 1165]",,False,
720575941522657459,78040655548652160,"[174650, 52314, 1044]",,False,
720575941522660787,78181255665680864,"[178873, 48308, 1498]",,False,
720575941522678707,79025680796727117,"[204061, 47365, 2114]",T4c,True,
720575941522680243,78884874588844853,"[198873, 46601, 2092]",T5b,True,
720575941522684595,78884255845025487,"[200082, 27894, 1035]",,False,
720575941522697395,78743519162512179,"[196235, 27977, 4312]",,False,
720575941522698931,78673356241212219,"[193400, 33616, 3027]",T3,True,
720575941522704051,79095705943902592,"[204888, 37367, 2253]",,False,
720575941522711731,78602437808347542,"[191412, 17616, 3281]",,False,
720575941522714615,77618099754835262,"[163791, 42737, 2149]",,False,
720575941522716663,78251212025660501,"[181599, 36364, 1169]",,False,
720575941522722807,78321718208526490,"[182356, 39043, 1054]",,False,
720575941522727415,77688399779483710,"[165730, 40905, 2110]",,False,
720575941522777267,78461837758506218,"[187388, 20501, 3126]",,False,
720575941522779315,79376837255714268,"[214760, 27752, 1853]",,False,
720575941522799539,79095500120475231,"[206418, 31446, 3341]",Dm3v,True,low
720575941522801587,79095705742475950,"[205197, 37157, 1448]",,False,
720575941522805171,78180706043719464,"[180014, 31650, 1883]",,False,
720575941522805427,78884942972668048,"[200015, 48286, 781]",,False,
720575941522810035,79307086718669218,"[212404, 46730, 934]",Tm9,True,
720575941522811827,78814437326666866,"[196896, 44080, 2915]",C2,True,
720575941522812595,79376493725387687,"[214619, 18249, 2260]",,False,
720575941522812851,78462731111791560,"[188111, 48618, 3162]",Tlp14,True,
720575941522814899,78954900138681305,"[201680, 35080, 3792]",,False,
720575941522820019,77688812029086772,"[165308, 52796, 1814]",Y12,True,
720575941522838195,78321512721648778,"[183290, 34349, 3806]",T5c,True,
720575941522846131,79095430663017703,"[205364, 29913, 592]",,False,
720575941522859955,78180637257494523,"[179838, 28780, 1749]",,False,
720575941522868659,78532756393197329,"[189929, 38854, 3813]",T3,True,
720575941522873523,78814162180689495,"[196924, 36388, 2024]",Y1,True,
720575941522873847,78461975533474105,"[186482, 26594, 4585]",L3,True,
720575941522874291,78743725186730891,"[195015, 33519, 3812]",,False,
720575941522879155,78391469148394029,"[184769, 22461, 3590]",,False,
720575941522882995,78602712752807697,"[191622, 25228, 3343]",Mi9,True,
720575941522883251,78392087623690227,"[185003, 40950, 3603]",Y11,True,
720575941522905011,79587668207607350,"[219510, 18971, 314]",,False,
720575941522905523,79095087535659935,"[205713, 19494, 2488]",Mi1,True,
720575941522907827,78180912201950852,"[180054, 38194, 1816]",,False,
720575941522909107,78391400160917995,"[185189, 19618, 2714]",,False,
720575941522909619,78743244083219375,"[194844, 18765, 3524]",,False,
720575941522914995,79447480743933705,"[216431, 35905, 1468]",Tm20,True,
720575941522917555,79165456078145230,"[208014, 20407, 1577]",L1,True,
720575941522919347,78602849521020014,"[192391, 29835, 905]",,False,
720575941522920115,78532068996848607,"[190365, 16893, 2955]",,False,
720575941522923955,78532412124431253,"[188764, 27604, 1142]",,False,
720575941522926771,78180980720478539,"[179842, 39997, 1235]",Tm20,True,low
720575941522927351,78743999527645726,"[194750, 42846, 1705]",,False,
720575941522927539,78955517942637010,"[202112, 53473, 1130]",,False,
720575941522927795,78392087489731427,"[184659, 39900, 3171]",T5c,True,
720575941522938035,78814368003124229,"[197300, 41734, 589]",,False,
720575941522938547,79165593651470337,"[208438, 24186, 2153]",,False,
720575941522940083,79095637291648090,"[206626, 35102, 2544]",,False,
720575941522940595,78040174579886843,"[175788, 38796, 1480]",,False,
720575941522943155,77618305980682338,"[163527, 47358, 2533]",,False,
720575941522958003,77829137402486047,"[169953, 40204, 2798]",,False,
720575941522960563,78955311649992662,"[202690, 47391, 615]",,False,
720575941522960819,79025337333932946,"[203737, 36908, 2757]",,False,
720575941522974131,79236374511091229,"[209712, 36146, 1351]",,False,
720575941522976691,78462249538933208,"[187408, 33155, 1235]",,False,
720575941522982903,79517918140608832,"[217211, 37254, 1263]",Tm3,True,
720575941522992119,78674043167596709,"[194250, 54279, 2005]",T5c,True,
720575941523047927,78181256135264701,"[179337, 48520, 3232]",T5b,True,
720575941523092727,77618443352668782,"[163174, 52582, 2299]",,False,
720575941523228407,78954555937069264,"[202451, 26302, 1395]",Tm2,True,
720575941523259895,78884737150294361,"[200379, 42250, 2246]",T4d,True,
720575941523336183,78602643899152044,"[192249, 23115, 2836]",Mi1,True,
720575941523341815,78814299284072991,"[198240, 39619, 739]",,False,
720575941523343607,78813818985701014,"[198234, 25240, 3474]",Tm2,True,
720575941523350263,79376768603882850,"[214814, 25499, 2297]",Mi1,True,
720575941523361783,79165662505508211,"[207447, 25296, 2783]",Tm1,True,
720575941523366903,78602575180203991,"[191702, 20633, 3034]",Tm1,True,
720575941523375351,79025268748226483,"[203295, 36152, 3117]",Mi4,True,
720575941523401975,79306194036052705,"[211969, 20305, 3417]",L2,True,low
720575941523406839,79376699950850873,"[214725, 23443, 2310]",,False,
720575941523409143,79095568772900893,"[206844, 34422, 3098]",Tm9,True,
720575941523428343,78743312735462473,"[196552, 22142, 3212]",Tm3,True,
720575941523437815,78251281550219477,"[181225, 38611, 4151]",T5c,True,
720575941523464951,78673630648951892,"[192529, 41367, 1090]",,False,
720575941523472631,78040792988109820,"[175201, 55591, 1242]",T4c,True,
720575941523484919,78251761714221637,"[180750, 51800, 862]",T4a,True,
720575941523490039,77688468432050945,"[165619, 41134, 1958]",,False,
720575941523522295,78603261703505329,"[192386, 42086, 486]",Mi1,True,
720575941523560183,78321100203462033,"[184270, 21648, 3027]",Tm16,True,
720575941523571191,78462318258296410,"[186949, 36239, 1195]",,False,
720575941523577079,78251693397525775,"[180706, 50571, 2433]",T5a,True,
720575941523591927,78391675508397791,"[185470, 28327, 4437]",,False,
720575941523606007,78532481716390212,"[189921, 29490, 4499]",,False,
720575941523611127,78181186946003081,"[180222, 46940, 1429]",,False,
720575941523615223,78110956043640040,"[177711, 50897, 3037]",T5b,True,
720575941523624951,78321924770055028,"[183978, 45556, 2758]",Y3,True,
720575941523633655,78744480362368320,"[194644, 55500, 842]",T4c,True,
720575941523659595,78110886921031304,"[176607, 47984, 1334]",,False,
720575941523663863,78884118943167612,"[199747, 22925, 3173]",,False,
720575941523678711,78602986960202792,"[191559, 33604, 1002]",Tm2,True,
720575941523695095,78955174681065873,"[202565, 44317, 2513]",T4d,True,
720575941523698679,78743793637766559,"[196168, 36688, 2773]",T4c,True,
720575941523700215,78391881398397717,"[185384, 34786, 3430]",T5b,True,
720575941523705079,78813819186699934,"[197906, 24848, 4122]",,False,
720575941523706103,78321375148321078,"[183724, 30439, 3222]",,False,
720575941523708151,78814642813805987,"[198139, 50216, 293]",,False,
720575941523709687,78603056283637235,"[191185, 35788, 3280]",T4c,True,
720575941523724023,78462250008355733,"[187661, 34143, 2904]",T5d,True,
720575941523730935,78251555757041141,"[181265, 46136, 1606]",T5c,True,
720575941523732471,78814024540433280,"[198271, 31745, 1267]",,False,
720575941523758923,78039969025164333,"[175540, 32344, 3705]",Li01,True,
720575941523813879,79165662103064077,"[208625, 26212, 1273]",Tm1,True,
720575941523854583,78673493747188178,"[194003, 38312, 3252]",T2a,True,
720575941523925323,78602780868704004,"[192464, 28232, 1180]",,False,
720575941523933687,79307086651211851,"[212019, 45441, 545]",Mi1,True,
720575941523954679,79165731358899822,"[207235, 27218, 3186]",,False,
720575941523980535,79376974493774978,"[214609, 31532, 1239]",,False,
720575941523983351,79377043280321495,"[213339, 33514, 1486]",Tm20,True,
720575941524002379,78251968141155462,"[180349, 58681, 1906]",,False,
720575941524012279,79588287018941540,"[220468, 37541, 1754]",,False,
720575941524020299,78391812611645850,"[185718, 30913, 3113]",T3,True,
720575941524026359,78673424960439002,"[192723, 35177, 2932]",Tm3,True,
720575941524029687,78602987429550896,"[191882, 33232, 2636]",,False,
720575941524034635,78743862424325663,"[195518, 38838, 3024]",T4c,True,low
720575941524037195,78884462741928838,"[200345, 33971, 3967]",,False,
720575941524092151,79447755487251633,"[216094, 44708, 813]",L2,True,
720575941524102135,78884600113615362,"[199933, 38864, 3652]",,False,
720575941524127479,78884324766275455,"[199678, 29840, 1969]",TmY16,True,
720575941524134903,79588355671020713,"[219792, 40303, 1391]",,False,
720575941524147447,78602987630697377,"[191528, 33563, 3346]",C2,True,
720575941524158711,79025199827379807,"[204668, 32849, 2320]",,False,
720575941524168695,79587806049229473,"[219547, 23715, 1833]",Tm2,True,
720575941524174839,78532412661587593,"[190319, 27710, 3290]",Tm5f,True,
720575941524175863,78813819254181433,"[197433, 26315, 4518]",,False,
720575941524176375,78321993153282456,"[183547, 47615, 1281]",C2,True,
720575941524178679,79095293895154104,"[206367, 24725, 3154]",,False,
720575941524184823,78673012911933591,"[192688, 23222, 3933]",Dm10,True,
720575941524185335,79095293895322624,"[204826, 24894, 3214]",Mi4,True,
720575941524185847,79165662169767750,"[207883, 25446, 1436]",,False,
720575941524186103,78461837624259093,"[186515, 20701, 2605]",,False,
720575941524195319,78955106028315068,"[200753, 42123, 2614]",,False,
720575941524212471,79166349095858992,"[207282, 46953, 313]",,False,
720575941524223563,78813887302962856,"[197364, 27552, 2045]",,False,
720575941524239179,78743862423944205,"[195954, 37632, 2885]",T4d,True,
720575941524240203,78532961678915696,"[190016, 43939, 510]",,False,
720575941524248311,78813887369791686,"[197223, 28200, 2239]",,False,
720575941524249591,78251556093068762,"[180828, 46481, 3047]",T5c,True,
720575941524251639,78180774830613069,"[179702, 34048, 2245]",,False,
720575941524252151,78251212293751496,"[181500, 35536, 2061]",,False,
720575941524254967,78743655997541269,"[195215, 31801, 2016]",MTe01a,True,
720575941524264695,78321443934641400,"[184310, 32206, 3393]",T4c,True,
720575941524268791,78250800044249072,"[181493, 23692, 2401]",,False,
720575941524282103,78392430953199802,"[184852, 51010, 2765]",Tlp4,True,
720575941524285943,78673493746986280,"[194412, 38065, 3174]",T4a,True,low
720575941524292855,79025543290890456,"[202827, 44107, 1939]",,False,
720575941524311799,79095224572124034,"[206303, 24342, 987]",C3,True,
720575941524325879,79658587043177140,"[221227, 35273, 1574]",L3,True,
720575941524329463,79518124298656108,"[218529, 44151, 1137]",L5,True,
720575941524332279,78111024762504850,"[177600, 52551, 2828]",TmY20,True,
720575941524342263,79306124981398818,"[212040, 18401, 2221]",L5,True,
720575941524348663,79025130839713506,"[204040, 32667, 1384]",,False,
720575941524366839,78602987563702867,"[190508, 33544, 3131]",T2a,True,
720575941524390135,79447687170281251,"[215119, 42514, 2315]",Mi9,True,
720575941524398071,79306949413842371,"[211316, 41081, 1402]",Tm20,True,
720575941524407287,79236855346298100,"[210484, 49668, 693]",Dm15,True,low
720575941524439031,79095362480282956,"[205549, 27344, 2591]",,False,
720575941524442359,79095706144728150,"[204900, 37944, 2858]",,False,
720575941524450039,78532824709858219,"[190296, 39914, 2220]",T5c,True,
720575941524454135,78743450040041791,"[194895, 24851, 2638]",,False,
720575941524461815,79024650071624141,"[203467, 17902, 2339]",,False,
720575941524479479,78391743623952571,"[185296, 30458, 2156]",T2,True,
720575941524481783,77759181042259781,"[166553, 51603, 3052]",,False,
720575941524485367,78603330758883204,"[191389, 43443, 1758]",,False,
720575941524488779,79165593786010553,"[208042, 23746, 2771]",Tm1,True,
720575941524493559,79096049071262672,"[206435, 47804, 383]",Tm3,True,
720575941524501579,78602644033825750,"[192233, 23594, 3517]",Tm1,True,
720575941524508747,79306468645621165,"[212715, 27736, 2318]",Tm1,True,
720575941524512759,78110269049922812,"[176979, 29394, 3722]",,False,
720575941524513271,78603536782746461,"[191545, 50554, 1111]",Tm20,True,
720575941524517195,79166349364201973,"[206948, 45457, 1314]",Tm20,True,
720575941524518391,77618649510680146,"[163615, 58683, 2168]",,False,
720575941524521803,77829206188982467,"[169421, 41586, 3031]",,False,
720575941524522571,79447618250186404,"[216894, 40835, 1788]",Mi4,True,
720575941524522999,79235962798432316,"[209822, 22765, 3816]",L2,True,
720575941524530935,79518055847508039,"[217230, 42908, 2120]",,False,
720575941524533751,78954762766832665,"[200776, 31687, 4048]",,False,
720575941524540407,79236168688048008,"[209838, 30704, 2572]",TmY11,True,
720575941524554231,77829480999752591,"[169689, 50797, 2754]",LMt1,True,
720575941524557131,78462593068824356,"[187733, 43360, 854]",,False,
720575941524559863,79165937114512160,"[208145, 34646, 1595]",,False,
720575941524560459,78532206167211684,"[189026, 22032, 1860]",L5,True,
720575941524562423,79095293626502355,"[205508, 25474, 2058]",Tm1,True,
720575941524563191,79024856028750630,"[204272, 24333, 1591]",,False,
720575941524564811,79447824408390542,"[216790, 45236, 1760]",Tm1,True,
720575941524566347,78813681144267485,"[198515, 20735, 1992]",Mi1,True,
720575941524569847,78814299686296773,"[198111, 39072, 2130]",T4c,True,
720575941524577527,78954556406893503,"[200901, 25366, 3194]",Mi10,True,low
720575941524595787,78111093012760234,"[177089, 53813, 1219]",,False,
720575941524607307,78743518357240794,"[195857, 27155, 1242]",C3,True,
720575941524611403,78955311918264108,"[200715, 47116, 1581]",,False,
720575941524633163,78181324317609239,"[179487, 49291, 1094]",Pm01,True,
720575941524634955,77899918127826573,"[171759, 53037, 1460]",,False,
720575941524638027,78110612110666164,"[176761, 39654, 1743]",,False,
720575941524677963,78110886921081959,"[177103, 48305, 1349]",,False,
720575941524693579,77970218084858776,"[173304, 50140, 1095]",,False,
720575941524702795,77900055633658339,"[170446, 56302, 1641]",T5c,True,
720575941524706562,77970355524448189,"[172642, 55255, 1230]",,False,
720575941524706891,78181668116461926,"[179456, 61232, 1879]",,False,
720575941524710244,77759455584633857,"[167846, 59595, 1773]",,False,
720575941524718667,78532275356582729,"[190244, 24360, 3713]",Tm9,True,low
720575941524732491,78321581508274754,"[182511, 35763, 4071]",T4c,True,
720575941524755531,78181255732210769,"[179849, 48999, 1556]",,False,
720575941524761675,78251693196019352,"[180880, 50086, 1609]",T5c,True,
720575941524770123,78603330691809772,"[192476, 44004, 1501]",,False,
720575941524771659,78463143025740815,"[187312, 59552, 1555]",T5c,True,
720575941524794443,78672875271558521,"[194201, 19036, 3117]",,False,
720575941524803659,78602850125051952,"[191187, 30649, 3236]",Tm2,True,
720575941524806731,78532275356575626,"[188634, 22856, 3710]",,False,
720575941524824139,78603055679672181,"[192302, 34997, 992]",,False,
720575941524832843,78251418855398437,"[181563, 41702, 3816]",T5b,True,
720575941524833380,78955105894437960,"[200873, 42265, 2230]",T4a,True,
720575941524842059,78532825112610583,"[190183, 39035, 3800]",T3,True,low
720575941524845899,78532756393070719,"[189814, 38302, 3765]",T4c,True,
720575941524846411,78462318929469939,"[187188, 35972, 3808]",T4c,True,
720575941524847460,78673149746957939,"[193139, 26644, 1644]",,False,
720575941524854603,78462593337219789,"[186458, 44419, 1867]",T5c,True,
720575941524868939,78954624522390593,"[202102, 27417, 893]",,False,
720575941524870731,79798774439949584,"[226839, 18761, 421]",,False,
720575941524877593,77829686889283694,"[169222, 56703, 1573]",T5a,True,
720575941524893003,78532824642635812,"[190397, 39424, 1932]",TmY15,True,low
720575941524899915,78813612357887811,"[198192, 18909, 1788]",TmY3,True,
720575941524900171,78672806284047035,"[192611, 18154, 2224]",,False,
720575941524906827,78954487687538531,"[202339, 24394, 3243]",Mi9,True,
720575941525045835,78955449021784234,"[201906, 51350, 435]",,False,
720575941525050187,78673562063962360,"[192565, 39972, 1693]",,False,
720575941525076299,78954624790607769,"[202616, 27281, 1834]",,False,
720575941525077067,79095293559863476,"[206043, 25990, 1964]",TmY3,True,
720575941525081419,79024787511175292,"[204543, 22280, 2553]",,False,
720575941525113419,79096049071513548,"[205808, 47259, 489]",,False,
720575941525113931,79095568839960450,"[205699, 33806, 3340]",Tm9,True,
720575941525116747,78955037174469715,"[201392, 40469, 2052]",T2,True,
720575941525118027,79025612077201201,"[204626, 45823, 2099]",T2,True,
720575941525119563,78955242863308186,"[201887, 45526, 333]",Tm3,True,
720575941525127961,78673356173798172,"[193039, 33834, 2653]",,False,
