root_id,supervoxel_id,position,type,is_fafb_ol_type
720575941394657174,74028469234856642,"[58304, 17801, 2365]",Mi1,True
720575941394668950,73465931464669496,"[42622, 30355, 2001]",Mi14,True
720575941394670742,73959268856655807,"[56060, 52480, 3045]",Tlp4,True
720575941394674582,73958856673732466,"[56665, 40725, 3451]",T5b,True
720575941394713750,73888075277333433,"[53750, 27124, 2240]",Mi2,True
720575941394717334,73747131898533791,"[49479, 20563, 3093]",Mi15,True
720575941394718102,74099456185949353,"[60035, 36837, 1299]",,False
720575941394730646,73325057006687600,"[37668, 24769, 3634]",L1,True
720575941394731158,74239850547326172,"[65334, 24577, 3312]",,False
720575941394784406,73607150190493346,"[45269, 43958, 2706]",Pm06,True
720575941394793366,74380862913068091,"[69170, 33041, 3141]",,False
720575941394793878,72973624864767387,"[27086, 38704, 943]",Dm16,True
720575941394820758,73818049794543297,"[51527, 38692, 800]",,False
720575941394827670,72903256657410614,"[25029, 37787, 2952]",Tm25,True
720575941394829462,73677244526306509,"[48928, 36433, 4412]",,False
720575941394836374,73676900727591723,"[48911, 25973, 3636]",,False
720575941394837142,74099525644040892,"[60583, 37261, 4265]",T3,True
720575941394846102,73255100378543582,"[35569, 36881, 3055]",TmY11,True
720575941394852246,73888693483660763,"[54653, 46150, 1029]",Tm35,True
720575941394853014,73395631372322203,"[39553, 32236, 1544]",TmY15,True
720575941394853526,73184800151896658,"[33866, 39142, 2053]",LPi09,True
720575941394854806,73536368727084915,"[44456, 31369, 1268]",Tm9,True
720575941394865558,73959337777261041,"[55984, 53472, 3755]",T5c,True
720575941394868374,73395974634282478,"[40612, 41579, 317]",Dm12,True
720575941394870422,73114843255012149,"[31943, 53128, 324]",Mi1,True
720575941394884246,73536300745778968,"[44751, 28694, 4070]",,False
720575941394937750,73184525072914038,"[32997, 31117, 1368]",L2,True
720575941394945686,74098975820770399,"[61258, 21101, 3883]",Mi4,True
720575941395000214,73184525005625954,"[33947, 30855, 1062]",Lawf1,True
720575941395081622,74310562553261864,"[65977, 36463, 2012]",Sm40,True
720575941399615011,74803693786457454,"[80166, 51573, 2937]",Li18,True
720575941399887651,74311043857679015,"[66144, 50695, 2902]",Li17,True
720575941399911203,73326087396474124,"[38219, 56231, 2201]",T3,True
720575941399926051,73818325008042287,"[53197, 45603, 2101]",T5c,True
720575941399938083,73536781580333454,"[43854, 44688, 3139]",T2a,True
720575941399947555,73818187568974484,"[51672, 41662, 2066]",Y3,True
720575941399948067,73818256154940639,"[52469, 43942, 1790]",T4b,True
720575941399952931,73818325075076752,"[51965, 46286, 2326]",T5a,True
720575941399965987,73818119252675616,"[52370, 40422, 3784]",T4a,True
720575941399975715,74170374820866717,"[62241, 53107, 2047]",T5c,True
720575941399979299,73958306984931262,"[56245, 23718, 3673]",Tm2,True
720575941399981859,74098975820982638,"[60438, 22434, 3957]",Tm4,True
720575941399984419,74099250363502793,"[61094, 28769, 2740]",,False
720575941399990307,73817569160909234,"[52248, 23550, 2350]",Dm15,True
720575941399992355,74240743363250243,"[63668, 51326, 1126]",T4d,True
720575941399994915,73959131014784810,"[56499, 48386, 1405]",T4c,True
720575941400000291,73887938241040578,"[54888, 23634, 3783]",Dm3q,True
720575941400002851,74381618693339935,"[68145, 57215, 2709]",T5d,True
720575941400012835,73536918281154141,"[44923, 47416, 339]",Tm25,True
720575941400022819,74099594296249827,"[59556, 40801, 3952]",T5d,True
720575941400029219,74451643840010455,"[71566, 46618, 2663]",,False
720575941400071203,74240674643533908,"[64022, 51001, 1041]",T2a,True
720575941400071459,73747338124242994,"[49414, 27760, 3427]",,False
720575941400072739,73536162702538457,"[44688, 25611, 1648]",,False
720575941400074531,73606531849421985,"[45354, 25539, 3195]",Tm20,True
720575941400091683,73817775319453625,"[51283, 29875, 2392]",Tm1,True
720575941400095267,74029705783201746,"[57462, 54708, 915]",T4d,True
720575941400101155,74240812149806801,"[63590, 54044, 1383]",T4a,True
720575941400120355,74170581247350544,"[62212, 57880, 2953]",Y3,True
720575941400124707,73888900246386662,"[53744, 53152, 3443]",T4d,True
720575941400125219,73676900593558749,"[47527, 26353, 3192]",Tm1,True
720575941400127011,73887938039671432,"[55166, 22668, 2998]",Tm5e,True
720575941400135971,74169550321057120,"[62909, 27256, 2465]",Tm2,True
720575941400138019,74099594296417407,"[60861, 39021, 4014]",T5a,True
720575941400153891,73888212581965615,"[53532, 31922, 1695]",Dm2,True
720575941400162595,74240674643771075,"[63980, 49844, 1134]",T4d,True
720575941400171555,74099731802094725,"[60636, 44246, 4120]",T5a,True
720575941400178467,74099869241426298,"[59679, 47749, 4259]",T4d,True
720575941400178979,73959543533318845,"[57136, 60992, 2296]",T5d,True
720575941400183075,74169825601739055,"[62097, 35058, 4033]",T4b,True
720575941400230179,74099318747618958,"[59654, 31800, 1519]",Mi4,True
720575941400313891,74028538290339012,"[58848, 19687, 3746]",Mi1,True
720575941400314659,73958444289559579,"[57158, 27258, 3116]",Mi1,True
720575941400351267,74311043924595601,"[66286, 51087, 3092]",Li06,True
720575941400357411,73325124920923221,"[37136, 27936, 638]",Tlp14,True
720575941400360739,73466137354746450,"[41097, 35339, 1007]",Tm2,True
720575941400369955,74170305899959831,"[63265, 50600, 1260]",Tm1,True
720575941400377379,73536574952485717,"[44158, 37475, 1472]",Dm2,True
720575941400395299,73677450080932646,"[48098, 42948, 2162]",T4a,True
720575941400396067,73606738209060390,"[46623, 31613, 3939]",TmY5a,True
720575941400401443,73254963140690224,"[35915, 34505, 3730]",Dm3v,True
720575941400402979,74451369163634140,"[70324, 37574, 3511]",Li10,True
720575941400404259,73395837262694026,"[40296, 37730, 666]",Dm15,True
720575941400430627,73677312373674680,"[47449, 37993, 1196]",Tm20,True
720575941400436515,73959474880754000,"[55694, 58529, 2491]",T5c,True
720575941400441635,73466206006997793,"[42866, 37879, 711]",Dm15,True
720575941400457251,74311250016139776,"[66375, 55517, 2920]",T5d,True
720575941400463139,73677724958887578,"[48511, 50374, 2184]",Y12,True
720575941400469027,73396456073617410,"[40064, 55615, 1974]",T4d,True
720575941400471587,73606393940773292,"[45224, 22409, 1469]",Mi9,True
720575941400475683,73958719033267533,"[56933, 36468, 2623]",T4a,True
720575941400484899,73817637813817510,"[51992, 25096, 2294]",Tm2,True
720575941400519459,74170306570777108,"[63431, 50594, 3718]",T5a,True
720575941400575011,73677587318451617,"[48158, 45995, 1359]",T2,True
720575941400624675,73677450147971667,"[47645, 42585, 2410]",T4d,True
720575941400683299,73536369330664291,"[43518, 31482, 3419]",R1-6,True
720575941401093155,73959062429548054,"[55321, 45951, 1941]",T5b,True
720575941401148707,73466206409680526,"[41591, 37767, 2253]",TmY16,True
720575941401180707,73607081538313898,"[45437, 42661, 3025]",TmY14,True
720575941401190691,73325468853798665,"[37237, 37078, 1848]",Dm2,True
720575941401218339,73325538043550974,"[37974, 40005, 3825]",,False
720575941401219619,74028744180042678,"[58401, 25351, 2608]",TmY4,True
720575941401227811,73254894219785061,"[35779, 31801, 2934]",Tm27,True
720575941401253155,73044131115254752,"[29837, 41077, 1273]",Mi15,True
720575941401275939,73114225048089403,"[32368, 34640, 1341]",Tm21,True
720575941401279011,73255031323265595,"[35355, 36521, 1677]",Tm25,True
720575941401303587,73255237616133731,"[36727, 41400, 2267]",,False
720575941401343011,73255374786599535,"[35047, 45117, 1226]",Mi14,True
720575941401359395,73114431407550375,"[31598, 39392, 2059]",Dm3q,True
720575941401383971,73607424665676666,"[45322, 51966, 1132]",T2a,True
720575941401437987,73114225384146491,"[31884, 33888, 2794]",Dm3v,True
720575941401441059,73043787920413763,"[29422, 32733, 2773]",Tm5c,True
720575941401446179,73465793958408942,"[42182, 24709, 1671]",Dm2,True
720575941401481322,73607012281691248,"[45963, 40366, 873]",L5,True
720575941401481578,73466274659481027,"[41574, 39217, 497]",L2,True
720575941401484323,73114500127809442,"[31237, 41384, 2270]",Tm1,True
720575941401484906,73396043488151481,"[40223, 44094, 887]",L5,True
720575941401485418,73184937121749315,"[33897, 43290, 508]",L1,True
720575941401486371,72973899944058318,"[28108, 46272, 1726]",Mi15,True
720575941401489187,73044406328373504,"[29804, 50850, 2434]",Tm20,True
720575941401496867,73114500396062073,"[31309, 41654, 3229]",Mi4,True
720575941401510691,73044337541759585,"[28937, 49140, 2159]",,False
720575941401511715,73817775185560114,"[51695, 29484, 2001]",,False
720575941401516067,73466137757065953,"[42302, 34945, 2427]",,False
720575941401517859,73395494202355822,"[40648, 27892, 2773]",Tm9,True
720575941401518115,73255649932635638,"[35140, 54780, 2130]",,False
720575941401519907,73536300745382080,"[44764, 29447, 3922]",Mi9,True
720575941401522467,73184937591471587,"[34426, 44269, 2281]",,False
720575941401525539,73536575086464643,"[43461, 38722, 1889]",T2,True
720575941401526307,73255649597026679,"[36311, 54350, 834]",Tm9,True
720575941401552163,73466000519708977,"[41462, 30741, 3286]",Tm9,True
720575941401609251,73184456823167120,"[34189, 29670, 3153]",Mi15,True
720575941401637923,73466756433997830,"[42048, 54128, 3314]",T2a,True
720575941401655075,73044268755263126,"[29073, 47065, 1946]",Tm21,True
720575941401656355,74170168393656824,"[61629, 45696, 917]",C2,True
720575941401690403,73395700629042214,"[39750, 34698, 3730]",Tm27,True
720575941402435619,74311318534101567,"[66188, 59045, 2077]",LPi01,True
720575941402436899,74240743363435058,"[63659, 51987, 1203]",T4a,True
720575941402437155,74381755998296363,"[69610, 59620, 2274]",Y11,True
720575941402478115,73043856438391717,"[30622, 33141, 1938]",L4,True
720575941402480931,73817569362654982,"[51927, 23824, 3272]",L5,True
720575941402486563,73324919098116861,"[37738, 22177, 1889]",L3,True
720575941402519587,73747543611567939,"[50242, 33433, 860]",L2,True
720575941402521123,73254687591859468,"[35801, 25639, 1224]",L4,True
720575941402522403,73044062328522218,"[29822, 39947, 975]",L2,True
720575941402528547,73958444021207768,"[56050, 28052, 2123]",L5,True
720575941402529571,73958238064195764,"[56765, 20582, 2929]",L2,True
720575941402534947,73184937524427566,"[32877, 43888, 2042]",L5,True
720575941402540579,73958718764744802,"[55752, 35727, 1562]",Mi1,True
720575941402542371,73395356561640868,"[40558, 22946, 1848]",L1,True
720575941402566435,73817569630573423,"[52941, 23995, 4103]",R7,True
720575941402602528,73255649798420993,"[34856, 53796, 1620]",,False
720575941402608163,73818462044218210,"[52447, 49212, 527]",,False
720575941402608419,73254894487931478,"[36360, 31800, 3848]",R7,True
720575941402612771,73677038367796371,"[48792, 28771, 4379]",L4,True
720575941402620195,74028606808650554,"[57612, 20828, 3038]",L4,True
720575941402647075,73817500843987087,"[51326, 21318, 3850]",L4,True
720575941402702115,73254825164277786,"[35254, 28717, 1543]",L2,True
720575941402706979,73747132033188279,"[49994, 20691, 3777]",L1,True
720575941402733852,73748093165710952,"[50205, 51164, 229]",R8,True
720575941402874403,74592381194486614,"[75373, 45691, 2269]",,False
720575941402877040,73465862878935438,"[42051, 27803, 2337]",Tm4,True
720575941402884131,74310837430825030,"[67526, 43041, 1878]",LC26,True
720575941402884387,73677725294463749,"[47587, 49374, 3487]",LPi07,True
720575941402889840,73747887813337168,"[50271, 43187, 3311]",Y12,True
720575941402891376,73959543533102737,"[55789, 59966, 2218]",T4d,True
720575941402892400,73044062395796730,"[30318, 38977, 1278]",Mi15,True
720575941402895472,73747269069419536,"[50569, 26377, 2216]",Tm1,True
720575941402897699,74169412882062998,"[61767, 24427, 2446]",,False
720575941402910320,73536780909388590,"[43170, 43504, 629]",Mi4,True
720575941402933872,73888693819240182,"[53673, 46457, 2318]",T5d,True
720575941402939760,73818256557176716,"[53048, 43805, 3182]",T5b,True
720575941402944368,73677587452547234,"[48750, 45248, 1826]",T4a,True
720575941402948464,72973693785642216,"[28374, 39994, 1737]",Mi4,True
720575941402962211,73817774984128098,"[52823, 29225, 1187]",C2,True
720575941402962288,74099181979715597,"[61049, 27268, 4068]",,False
720575941402963568,73818737258150837,"[51440, 58416, 1971]",LPi02,True
720575941402964848,73889037483794827,"[54087, 57111, 2595]",LPi08,True
720575941402974755,73255306134205718,"[36667, 44430, 1466]",Dm8b,True
720575941402975600,73888831124474309,"[55122, 49637, 1999]",T4d,True
720575941402983203,73536919086470546,"[44621, 49127, 3419]",Tlp1,True
720575941403002224,73959131014649409,"[56138, 48551, 1360]",T4b,True
720575941403007779,73184868603496695,"[33148, 41885, 1231]",Tm1,True
720575941403016995,73325537842208289,"[37067, 39404, 3052]",,False
720575941403023139,73326156048751053,"[37779, 59163, 1913]",T2a,True
720575941403023651,73255375323244512,"[34968, 45321, 3192]",,False
720575941403026979,73958444558417078,"[55811, 28077, 4299]",Tm3,True
720575941403027491,73607219044266034,"[45287, 45134, 3242]",TmY20,True
720575941403027568,73888143862222280,"[53738, 29708, 1605]",Mi4,True
720575941403028515,73466206946291704,"[40994, 37808, 4214]",Mi1,True
720575941403029795,73747681117875051,"[50430, 38138, 1200]",Sm20,True
720575941403031408,74099525576740631,"[59439, 37955, 3926]",T5b,True
720575941403032176,73677450080963832,"[47829, 42727, 2177]",Pm01,True
720575941403050531,73466756366681251,"[40960, 54800, 2965]",T3,True
720575941403051632,74169550455091190,"[63486, 27488, 2913]",,False
720575941403052400,74029019192072589,"[57937, 33772, 3094]",T3,True
720575941403053424,73958238064434781,"[56232, 21944, 3019]",Dm3p,True
720575941403057955,74240743833203563,"[65378, 51304, 2991]",Li16,True
720575941403058211,73536368861012214,"[43252, 31280, 1662]",TmY15,True
720575941403063843,74099799716715282,"[60916, 45062, 1218]",,False
720575941403066224,73888006826195739,"[55070, 26392, 3226]",Tm2,True
720575941403069808,74310494370387658,"[65687, 32823, 3958]",T4a,True
720575941403071779,73536438251964928,"[43829, 34792, 4346]",Tm21,True
720575941403090723,73185280785867473,"[33663, 54671, 642]",Pm05,True
720575941403091056,73888350289404050,"[54535, 36409, 2734]",T4d,True
720575941403097968,74240262595132558,"[64476, 37890, 2074]",Pm01,True
720575941403121948,73958649844382632,"[57031, 34636, 957]",L2,True
720575941403122800,73536025532160170,"[44516, 22431, 2727]",C2,True
720575941403135344,73888968965816359,"[54608, 54320, 3416]",Y3,True
720575941403138595,73043994011795070,"[28954, 37125, 2533]",Mi10,True
720575941403142256,73606600636178412,"[47048, 26801, 3528]",Tm9,True
720575941403147120,74028812966731492,"[58517, 27565, 2911]",Mi13,True
720575941403152240,74169825601591186,"[61876, 35263, 3984]",T3,True
720575941403154467,74029156765778671,"[59109, 37394, 3799]",T5a,True
720575941403164963,73254962536504601,"[36055, 34507, 1347]",Tm9,True
720575941403168035,73043788121482667,"[29723, 31461, 3454]",Tm9,True
720575941403170851,73888349819325009,"[53531, 35518, 828]",L4,True
720575941403173232,73817500643080877,"[52875, 22360, 3234]",Tm21,True
720575941403175715,73747956733742994,"[50332, 45268, 3930]",T4d,True
720575941403180067,73747956196832173,"[51065, 45341, 1879]",C3,True
720575941403180323,73606737470749374,"[45451, 31398, 1073]",Dm15,True
720575941403181091,73043856035202184,"[30517, 33061, 489]",L2,True
720575941403185443,73888349819615045,"[54651, 36018, 938]",Dm15,True
720575941403186979,73044062999182717,"[29911, 39607, 3373]",L4,True
720575941403190640,73888144063728169,"[53689, 29019, 2427]",Sm02,True
720575941403195248,73958719234753848,"[55600, 35574, 3454]",T4d,True
720575941403198755,73255305797970991,"[36246, 43553, 0]",Mi15,True
720575941403199088,73958581997206063,"[56409, 32186, 4240]",Tm27,True
720575941403201904,73747406374053198,"[51139, 28764, 1663]",Tm2,True
720575941403204387,73676900325417010,"[48155, 24791, 2280]",,False
720575941403204976,73676831873973678,"[48699, 24208, 3161]",TmY4,True
720575941403206435,74592793443864806,"[75513, 59328, 1885]",LPi11,True
720575941403207203,73395562585951946,"[40862, 30607, 1364]",Mi4,True
720575941403209840,73888006624815058,"[53883, 24754, 2444]",Tm20,True
720575941403213936,74098975552485361,"[59416, 20596, 2915]",Mi1,True
720575941403214115,73606806392026723,"[45405, 33626, 2023]",Mi1,True
720575941403217443,74099662277359706,"[59530, 41130, 1073]",,False
720575941403217776,74170443808134886,"[63138, 54092, 2850]",T5c,True
720575941403219824,73888624898794254,"[55277, 43776, 1681]",T4c,True
720575941403223664,73817500508776852,"[53214, 21706, 2688]",Tm3,True
720575941403223843,72973693986983220,"[28612, 40789, 2505]",L2,True
720575941403225891,73326018475517531,"[37333, 55124, 1370]",Pm10,True
720575941403226224,73958924923671797,"[55698, 41990, 1748]",T4d,True
