root_id,supervoxel_id,position
720575941537265857,78954694047139454,"[202085, 30485, 3955]"
720575941537268746,78321855781609279,"[182403, 44155, 1549]"
720575941537286170,79658243379107156,"[222800, 26148, 1489]"
720575941537290177,78180912202267047,"[179940, 36960, 1933]"
720575941537300746,79587943555255981,"[220119, 28598, 2061]"
720575941537306634,79024856029286433,"[203831, 24462, 1782]"
720575941537308938,79306606219263515,"[211441, 32694, 3004]"
720575941537313050,79095019016928677,"[205865, 18075, 3076]"
720575941537315098,78532618820022221,"[189605, 34437, 3313]"
720575941537315594,78321649690280473,"[183387, 37596, 1799]"
720575941537316545,78392156142089483,"[186049, 42603, 2921]"
720575941537319873,79095087669898846,"[206510, 19899, 3012]"
720575941537321153,78743999326234598,"[194567, 42494, 909]"
720575941537327642,79025199424824614,"[204465, 32898, 829]"
720575941537328138,78603399209746349,"[192423, 46819, 659]"
720575941537336586,78532824373893689,"[189825, 39432, 787]"
720575941537360104,77688605937595651,"[164210, 46573, 2053]"
720575941537370049,78321306227604747,"[182929, 26755, 2484]"
720575941537370561,78954487553546270,"[201851, 22916, 2803]"
720575941537373889,79517368317569432,"[218400, 22001, 976]"
720575941537382682,79025131242728074,"[203057, 30979, 3061]"
720575941537393345,78391949513728621,"[186007, 36476, 1062]"
720575941537396456,78885011826915992,"[200121, 49626, 1497]"
720575941537396929,78532550301280281,"[190285, 30875, 3854]"
720575941537397018,79095568840307469,"[205345, 33647, 3472]"
720575941537397441,78743587411911098,"[196553, 29819, 2394]"
720575941537397697,78391812410320881,"[185045, 32238, 2326]"
720575941537397770,79236580669683831,"[210692, 42873, 1406]"
720575941537402138,79236649188043926,"[210673, 43238, 725]"
720575941537402817,79024924681423571,"[204237, 24936, 1441]"
720575941537405667,78321512184350333,"[183092, 33000, 1594]"
720575941537409473,78814299887470386,"[198236, 39971, 2842]"
720575941537413057,79166486601903166,"[208019, 49349, 580]"
720575941537418506,77899918329185278,"[171864, 52782, 2240]"
720575941537423642,78955174680575020,"[202640, 43560, 2330]"
720575941537425601,79096255431130227,"[206296, 54669, 1187]"
720575941537427137,78603262039118709,"[191277, 41689, 1643]"
720575941537427210,79517574475981379,"[218858, 28305, 952]"
720575941537432296,78180706379263105,"[178792, 31556, 3161]"
720575941537432858,78885011826373878,"[199011, 51129, 1291]"
720575941537433610,78814093930495560,"[196876, 34714, 3664]"
720575941537435162,79518055646395062,"[218927, 41965, 1402]"
720575941537435841,78813681010091416,"[198502, 21792, 1497]"
720575941537436426,78391537398629428,"[185448, 23149, 1974]"
720575941537438746,79025062321900633,"[203538, 30332, 2276]"
720575941537438913,78673356173990552,"[194378, 34389, 2725]"
720575941537441473,78533168105977843,"[189082, 49614, 1476]"
720575941537443338,78884049955346142,"[198955, 22105, 2180]"
720575941537445569,78884599442412054,"[200003, 37475, 1038]"
720575941537452042,78602644168019516,"[192000, 23659, 4033]"
720575941537453505,78602986959997335,"[191972, 34795, 926]"
720575941537453539,78110749549153036,"[176709, 43475, 1584]"
720575941537455297,78955311650306613,"[201585, 48979, 732]"
720575941537460490,79024856230178408,"[203971, 23112, 2391]"
720575941537464547,78884805936499864,"[198872, 43820, 2364]"
720575941537470746,78814162381603584,"[197068, 35432, 2644]"
720575941537471681,78462387178783316,"[187804, 37988, 1849]"
720575941537474314,78321237307011947,"[184190, 26349, 1783]"
720575941537478081,78532893093533955,"[188994, 42330, 855]"
720575941537483290,78180774897402068,"[179291, 32968, 2387]"
720575941537483969,78532481313706420,"[189106, 29183, 2957]"
720575941537484570,79095087602687824,"[206513, 19039, 2710]"
720575941537484993,79517506091673808,"[217210, 25556, 2095]"
720575941537485761,78462112300922665,"[187739, 29173, 1873]"
720575941537486273,78884874051712190,"[199498, 45155, 124]"
720575941537488410,78673287118744812,"[192747, 32364, 1363]"
720575941537504193,78813818649799930,"[197838, 26122, 2056]"
720575941537504522,79165868395148309,"[208357, 31464, 1634]"
720575941537505217,78251006001212384,"[180608, 30095, 1595]"
720575941537508874,79095225310174370,"[206547, 23699, 3781]"
720575941537509386,79587805915097344,"[219600, 23537, 1365]"
720575941537510081,79096118126559065,"[205406, 50720, 1753]"
720575941537515235,77970355658126831,"[173136, 53879, 1549]"
720575941537515786,78391331374190491,"[185776, 17617, 2441]"
720575941537517066,79025336796876505,"[203081, 38244, 649]"
720575941537525514,79236374310094299,"[210335, 36435, 716]"
720575941537525697,78532343673710076,"[188428, 25309, 2283]"
720575941537531875,79306331408385418,"[212011, 23550, 3216]"
720575941537532865,77758974816682318,"[167787, 45226, 2782]"
720575941537536778,78321237776187924,"[183305, 25643, 3384]"
720575941537538826,79024924546726047,"[204521, 25984, 773]"
720575941537542154,79025199290550156,"[203092, 33523, 303]"
720575941537544129,78673561862712863,"[194482, 39508, 955]"
720575941537544897,77970287073217594,"[173865, 52514, 2180]"
720575941537545409,78321168990138054,"[184249, 24512, 3315]"
720575941537546250,79236237139137440,"[209860, 31811, 1568]"
720575941537546506,78603743008527589,"[190621, 55785, 1461]"
720575941537546762,79728543336542766,"[223621, 23251, 1211]"
720575941537547201,78602781606926904,"[191665, 28599, 4007]"
720575941537552650,78813818918441628,"[197891, 26478, 3156]"
720575941537555393,78110612513049589,"[177585, 39981, 3178]"
720575941537555649,79096049071471629,"[205563, 48735, 469]"
720575941537555905,78462936666065619,"[188133, 54631, 800]"
720575941537561370,78392362368041235,"[185760, 48078, 3314]"
720575941537562650,79447000177133300,"[215762, 22268, 3253]"
720575941537562906,79306949682069494,"[211020, 42351, 2359]"
720575941537570058,79165730755288411,"[207072, 28323, 1018]"
720575941537574666,78954968187118524,"[202163, 37831, 1232]"
720575941537576202,78814299283935419,"[196864, 39170, 686]"
720575941537576458,79306468041482817,"[212046, 28142, 139]"
720575941537581578,79095362681777168,"[205934, 28132, 3437]"
720575941537582312,79376562176591888,"[214473, 19474, 1129]"
720575941537585690,79447411957254136,"[215685, 34111, 1162]"
720575941537601034,79376974761815205,"[214181, 30898, 2113]"
720575941537606410,78673356173789232,"[193245, 33603, 2649]"
720575941537619994,77688743578583932,"[164784, 50089, 3055]"
720575941537624090,78321993288132699,"[184029, 48126, 1974]"
720575941537624602,78954693442942677,"[201424, 29025, 1570]"
720575941537628186,79306330804065982,"[212433, 24095, 790]"
720575941537638938,78533442849673026,"[189844, 57480, 971]"
720575941537709082,78180705909766107,"[179166, 31517, 1474]"
720575941537714202,78673218936246202,"[194005, 29589, 3453]"
720575941537719322,78673149814092878,"[193078, 28221, 1909]"
720575941537730330,78181255665569844,"[179353, 48124, 1463]"
720575941537730842,79447480877829330,"[216408, 35488, 1864]"
720575941537732122,78673424758945687,"[192980, 35593, 2106]"
720575941537749274,79447206201047615,"[216792, 27780, 2563]"
720575941537774106,78461768837934378,"[186589, 20477, 2428]"
720575941537789210,78955037174783889,"[202113, 40594, 2163]"
720575941537791002,79517643530695624,"[217625, 28780, 2116]"
720575941537798426,78392018971599796,"[185388, 37279, 3946]"
720575941537802522,79165662706474735,"[208872, 25602, 3428]"
720575941537810458,78391743422588327,"[185818, 30614, 1384]"
720575941537835034,78181393037123838,"[178899, 52781, 1102]"
720575941537836314,79588286884684487,"[221172, 38451, 1234]"
720575941537852698,78673081161494135,"[193820, 25203, 2075]"
720575941537861402,78462937069208602,"[186565, 54759, 2512]"
720575941537907176,78955036973237792,"[201688, 40365, 1324]"
720575941537937640,78391812142122055,"[185537, 31845, 1402]"
720575941537946856,78110818134514616,"[176287, 46388, 1218]"
720575941537947368,77899986847227743,"[171294, 53826, 1447]"
720575941537953050,79447755688710012,"[216770, 44540, 1640]"
720575941537964570,79376631432826211,"[213607, 21253, 3112]"
720575941537972506,78744136698222088,"[195790, 45101, 705]"
720575941537975322,78743999460261909,"[195939, 42482, 1351]"
720575941537983514,78461837758859076,"[186988, 21822, 3256]"
720575941537984282,78743862088884164,"[196228, 38751, 1771]"
720575941537988378,79166143273223286,"[207864, 39889, 1701]"
720575941538006248,77970149432666914,"[172432, 48176, 1317]"
720575941538008552,78251212964866450,"[181888, 34976, 4632]"
720575941538029032,78321169124292171,"[183040, 22878, 3808]"
720575941538037736,78040518177098177,"[175309, 49095, 1419]"
720575941538050280,78462799294318382,"[187838, 50927, 1083]"
720575941538054938,79236443498880908,"[210116, 38638, 2336]"
720575941538063130,78040586896618510,"[175955, 51100, 1432]"
720575941538068762,78462661788043144,"[187033, 46453, 772]"
720575941538079203,78321237440472840,"[183370, 25498, 2053]"
720575941538080282,78743449973389641,"[195115, 24880, 2550]"
720575941538090522,79095636754710708,"[205085, 36159, 482]"
720575941538092776,78673768625047678,"[193168, 45920, 3284]"
720575941538093032,78743587881954332,"[194691, 28672, 4303]"
720575941538095898,78180569074534557,"[179679, 27285, 3686]"
720575941538099939,78391606655324740,"[185881, 26065, 4090]"
720575941538101480,78744411508791420,"[196176, 54320, 491]"
720575941538109210,78813681345236193,"[198387, 20619, 2627]"
720575941538113000,78251555757079283,"[182114, 45818, 1617]"
720575941538113512,78813818582879833,"[197002, 26385, 1869]"
720575941538115354,78954487821427047,"[201852, 22911, 3626]"
720575941538119962,78533374130218848,"[189808, 55416, 956]"
720575941538122010,78673699167470246,"[192676, 44829, 470]"
720575941538134755,78321168788607280,"[183639, 23804, 2462]"
720575941538136547,78673012509246107,"[193831, 23226, 2378]"
720575941538138600,79235962194185822,"[209147, 22946, 1324]"
720575941538139674,78813955820452220,"[196680, 29265, 1076]"
720575941538152931,78462318258359772,"[188313, 36856, 1217]"
720575941538155491,78673219137241644,"[193951, 29987, 4102]"
720575941538155802,78251830903779994,"[181487, 54337, 2761]"
720575941538159080,78392293178598375,"[185161, 45718, 1447]"
720575941538165736,78813887101411475,"[198084, 27707, 1242]"
720575941538171112,78111093079996037,"[177431, 53294, 1524]"
720575941538189795,78814643082308209,"[198582, 49248, 1350]"
720575941538211299,78603056148930952,"[190884, 35895, 2603]"
720575941538224355,78180912067911051,"[178609, 38668, 1362]"
720575941538258125,77689018120598227,"[164128, 59280, 1611]"
720575941538333672,79025886619750324,"[203177, 54540, 888]"
720575941538362600,78884393485709968,"[200036, 31462, 1954]"
720575941538363112,79165593584170601,"[207904, 24104, 1818]"
720575941538419688,79165937450352513,"[208109, 34293, 2987]"
720575941538466536,79658586841938497,"[223129, 35138, 845]"
720575941538497507,79025611675015343,"[204666, 45385, 733]"
720575941538503144,78533305343438409,"[189671, 55066, 648]"
720575941538503912,78321718678619665,"[183115, 39223, 2977]"
720575941538539747,79236168755342876,"[209931, 28679, 2905]"
720575941538557411,79306468914041959,"[212341, 27405, 3337]"
720575941538594787,79095431065755404,"[205603, 30360, 2165]"
720575941538604003,79236649389172099,"[209195, 45018, 1412]"
720575941538607848,79376493859858774,"[213404, 17945, 2748]"
720575941538607858,78743999192246396,"[196318, 41858, 487]"
720575941538615523,79447618115289701,"[215175, 40009, 1030]"
720575941538620392,79165937249127565,"[208405, 33913, 2252]"
720575941538646504,79025268815556252,"[204589, 34956, 3453]"
720575941538662632,79377043481742654,"[214669, 34666, 2282]"
720575941538677987,78884462674528512,"[200608, 33366, 3610]"
720575941538691048,78954487553441461,"[201279, 22668, 2768]"
720575941538706664,79024993602395146,"[203954, 27527, 2263]"
720575941538712808,78462456166703806,"[187883, 40076, 2887]"
720575941538713320,78603811660865254,"[192449, 57944, 1159]"
720575941538716648,78251006404178467,"[181986, 30504, 3245]"
720575941538718435,79447068493962048,"[215660, 22695, 1648]"
720575941538722787,79165730889431549,"[208279, 27949, 1509]"
720575941538724835,79447137347941949,"[216525, 24725, 2258]"
720575941538726627,79165456480789055,"[208518, 19524, 3112]"
720575941538727139,79025680327323233,"[203717, 49140, 467]"
720575941538728419,79588218433304566,"[220123, 35178, 2138]"
720575941538733795,79095568639128617,"[205684, 33754, 2748]"
720575941538742755,78814505643667716,"[197877, 46073, 1448]"
720575941538749411,78532274819825344,"[188755, 24354, 1696]"
720575941538751464,79096255498127137,"[206453, 53658, 1460]"
720575941538754792,79587805646507347,"[220024, 23393, 276]"
720575941538755058,78251624745344327,"[182078, 48169, 2753]"
720575941538755560,78321444270299433,"[184184, 31868, 4679]"
720575941538762216,78673836874362786,"[193614, 48134, 1301]"
720575941538765032,78181324519081336,"[178728, 50052, 1906]"
720575941538768616,77899918597119120,"[170507, 52253, 3088]"
720575941538772629,79235894078480925,"[209465, 22308, 3597]"
720575941538780821,79869211903624405,"[228851, 20552, 496]"
720575941538781155,78954830881911084,"[201228, 33299, 1573]"
720575941538781416,79376699816729702,"[213865, 24497, 1838]"
720575941538786290,79025474303131269,"[204721, 42129, 977]"
720575941538790371,78391812611889406,"[185992, 31486, 3204]"
720575941538806755,79236236938016711,"[209415, 30999, 865]"
720575941538814691,78602712551549641,"[190593, 24855, 2597]"
720575941538828776,79588080860631828,"[220041, 31742, 1789]"
720575941538835861,79377455529786988,"[214670, 45585, 1120]"
720575941538840808,79587668140311476,"[221047, 20156, 204]"
720575941538842595,78602987295877764,"[191585, 33711, 2301]"
720575941538843112,79236649187881020,"[209755, 44458, 661]"
720575941538844904,78673493948559408,"[192675, 38625, 4038]"
720575941538851299,78674111685621617,"[192993, 56366, 1197]"
720575941538851811,78954625461926193,"[201293, 26679, 4518]"
720575941538854883,78955380302070950,"[202204, 49402, 265]"
720575941538857192,78391606654922140,"[185838, 25000, 4012]"
720575941538864789,79517505554481864,"[217476, 24720, 131]"
720575941538873315,78251212092737950,"[180729, 36382, 1405]"
720575941538877077,78250868763892694,"[180542, 24975, 2463]"
720575941538885859,78321375483933070,"[183582, 29033, 4548]"
720575941538886371,78180706513470313,"[179062, 31085, 3675]"
720575941538889955,78884187595764304,"[200129, 25754, 2993]"
720575941538894051,79306331542398503,"[211828, 23946, 3779]"
720575941538904547,78250731392310142,"[182260, 20887, 2812]"
720575941538926568,78813819052633007,"[198628, 25270, 3668]"
720575941538929640,78743930606870321,"[196061, 39807, 949]"
720575941538930152,78392293178510094,"[184473, 47001, 1412]"
720575941538945763,78813887772114864,"[198202, 28226, 3666]"
720575941538948328,78040793188920534,"[175137, 56288, 1810]"
720575941538959848,79235824688700332,"[209257, 19487, 1272]"
720575941538972648,78743519229197711,"[194942, 26835, 4410]"
720575941538995171,79306606085295051,"[212228, 32521, 2558]"
720575941539000552,78955174613629891,"[201571, 43808, 2128]"
720575941539012067,78814300155874186,"[197277, 38949, 3881]"
720575941539014632,78462249672968442,"[186500, 33343, 1683]"
720575941539016936,78673630716126687,"[193136, 41097, 1368]"
720575941539017955,78602712887404008,"[192020, 26072, 3995]"
720575941539022819,79166074419618336,"[208600, 37993, 1220]"
720575941539027939,78602437808065323,"[191502, 17090, 3173]"
720575941539032035,79165661968702165,"[207818, 24861, 760]"
720575941539033064,77688537285346642,"[165829, 43314, 2320]"
720575941539034088,79588011872481151,"[220026, 28812, 683]"
720575941539052264,78813818650187838,"[197804, 25879, 2195]"
720575941539054056,79236855614487354,"[210333, 50229, 1601]"
720575941539072227,78955380503703548,"[202381, 50458, 1126]"
720575941539072739,77829343694637266,"[169791, 46664, 3138]"
720575941539075555,78884600046975380,"[199504, 38619, 3566]"
720575941539076072,78743312332829617,"[195017, 22043, 1681]"
720575941539076840,78532755721989679,"[189506, 38497, 1211]"
720575941539077347,78672943722929154,"[194417, 21962, 2217]"
720575941539082472,79518055646365047,"[218609, 42790, 1406]"
720575941539090152,77688743510782187,"[164328, 51050, 2563]"
720575941539091944,79306537499675673,"[211760, 30517, 2962]"
720575941539108835,78181049439722933,"[179300, 41623, 1225]"
720575941539109347,78813818650127365,"[198163, 26510, 2176]"
720575941539112419,78954899399968708,"[202588, 34855, 775]"
720575941539136227,79095705675315984,"[204982, 38467, 1172]"
720575941539140579,79377524114946544,"[213487, 48880, 723]"
720575941539151331,79588080659044366,"[220611, 32282, 922]"
720575941539160547,78603262173519887,"[192228, 42832, 2222]"
720575941539166947,78743449905999773,"[195376, 25725, 2203]"
720575941539170019,78111093079415074,"[177082, 53914, 1307]"
720575941539177955,78814299417937953,"[196893, 40678, 1123]"
720575941539187427,79306812041828232,"[211435, 37612, 1603]"
720575941539189987,79236855681636809,"[209291, 51116, 1875]"
720575941539360754,78954418632171704,"[201665, 22450, 1841]"
720575941539412466,77758974547682647,"[166912, 46352, 1543]"
720575941539420402,78181049708171183,"[180089, 42480, 2122]"
720575941539428594,79166005565993588,"[207982, 35938, 741]"
720575941539473650,77970286871901097,"[173382, 51663, 1438]"
720575941539486706,78602712283316447,"[192272, 26589, 1646]"
720575941539489010,78180568671994447,"[180100, 27887, 2186]"
720575941539497458,78391606118096929,"[185168, 24791, 1981]"
720575941539572978,78532825112339707,"[189184, 39469, 3703]"
720575941539576469,78250869032463748,"[180612, 25878, 3546]"
720575941539596693,78673149679773327,"[192831, 27838, 1349]"
720575941539597973,78250868495046614,"[181106, 25755, 1516]"
720575941539618802,78532961879978533,"[188470, 43043, 1053]"
720575941539642610,78673768155093240,"[194130, 46933, 1370]"
720575941539643029,78603330758407488,"[192500, 44012, 1594]"
720575941539643378,78814505777504547,"[198027, 46565, 1815]"
720575941539658645,78181461756606844,"[179133, 54853, 1100]"
720575941539663346,79306330871284451,"[211895, 23720, 1085]"
720575941539665138,78884324497673106,"[200363, 30667, 887]"
720575941539668373,79165593651430254,"[208144, 24414, 2134]"
720575941539685269,78743587009488500,"[195484, 29899, 956]"
720575941539799701,78884737217358664,"[199379, 42534, 2492]"
720575941539818389,78673424758949377,"[193601, 36653, 2110]"
720575941539818901,78884599644312969,"[199512, 37017, 2020]"
720575941539855765,78603468063688698,"[191520, 47386, 1264]"
720575941539863445,79517437573878459,"[218592, 23639, 2989]"
720575941539867797,79447549396291174,"[216043, 37975, 1198]"
720575941539882133,79236718376952738,"[210352, 45376, 2411]"
720575941539896189,78251418183768080,"[181983, 41139, 1054]"
720575941539899890,79517437036752791,"[217455, 24509, 850]"
720575941539900914,79095568773300672,"[206328, 32986, 3246]"
720575941539917717,79236100035794339,"[210545, 27063, 2871]"
720575941539919509,79236443029664495,"[209543, 38721, 738]"
720575941539946901,79236512151552072,"[210174, 39839, 2183]"
720575941539947762,79376974695058258,"[215019, 30799, 1994]"
720575941539958258,78955037510032705,"[201001, 39744, 3385]"
720575941539962098,79728336976436964,"[224332, 17228, 321]"
720575941539968754,78181255531151528,"[178844, 47975, 944]"
720575941539978645,79587737463873839,"[219394, 22169, 2408]"
720575941540000917,78321650294716067,"[184297, 37465, 4278]"
720575941540048021,79306331542260559,"[212737, 24566, 3655]"
720575941540064205,78391812074942369,"[184759, 31921, 1121]"
720575941540064973,78181187012716653,"[179207, 45828, 1554]"
720575941540068301,78673424826087901,"[192901, 35391, 2379]"
720575941540073165,78884942905662449,"[199039, 47692, 563]"
720575941540076018,78532618416859515,"[189655, 33784, 1582]"
720575941540080114,79306399926698342,"[211411, 25229, 2511]"
720575941540084885,78955036637582708,"[202592, 39872, 177]"
720575941540088013,78321993153527922,"[182593, 48589, 1321]"
720575941540091890,79588286951906090,"[219410, 37940, 1521]"
720575941540093845,78251830903408097,"[180976, 53680, 2626]"
720575941540097741,78884324631968083,"[200486, 29881, 1422]"
720575941540101618,79306880492912981,"[211168, 40233, 589]"
720575941540106738,78955243266074493,"[201734, 45340, 1900]"
720575941540108181,78603193185166253,"[191597, 40579, 1038]"
720575941540109461,78180500287979948,"[179462, 25805, 3438]"
720575941540126194,78743930808333855,"[196006, 39917, 1768]"
720575941540134549,78392499202671699,"[186344, 51438, 893]"
720575941540138994,79095293760843102,"[205774, 25001, 2609]"
720575941540139925,79165662438321623,"[208396, 25841, 2500]"
720575941540144626,79376974292455903,"[213415, 31023, 471]"
720575941540148722,79025749583141603,"[204596, 49863, 2315]"
720575941540148978,78673081563988551,"[192649, 26545, 3584]"
720575941540152981,79165730754677763,"[208792, 27218, 799]"
720575941540153749,79236580736833344,"[209868, 42771, 1681]"
720575941540154517,78603193118111069,"[192018, 40945, 802]"
720575941540159730,78321375215358820,"[183716, 29112, 3456]"
720575941540164221,79306468041533222,"[212225, 27814, 163]"
720575941540181490,79447000042922249,"[215065, 22514, 2656]"
720575941540183701,78180912135490924,"[179625, 38068, 1789]"
720575941540184306,78883912717726342,"[199268, 18372, 2951]"
720575941540215701,79376837054621396,"[213683, 28121, 1169]"
720575941540216469,78603674154436521,"[192048, 54841, 804]"
720575941540219122,78603536648880143,"[190564, 49268, 742]"
720575941540220053,79517712048811877,"[218289, 31821, 1337]"
720575941540221426,79588081128268331,"[219934, 32097, 2561]"
720575941540222194,79165593852855427,"[207091, 24178, 2947]"
720575941540223986,79165799474345687,"[207766, 29342, 869]"
720575941540230805,79517780566801733,"[218872, 33217, 517]"
720575941540230898,78462250209523248,"[187254, 32850, 3637]"
720575941540255986,78603536782715583,"[190714, 50489, 1101]"
720575941540256498,78181255665315336,"[179553, 47764, 1365]"
720575941540257010,78814505509462686,"[197701, 45733, 939]"
720575941540274069,78251280744959347,"[182071, 37117, 1106]"
720575941540275186,78321512319104855,"[184060, 33602, 2291]"
720575941540279794,78111093012518289,"[176133, 53582, 1140]"
720575941540285426,78743587210887321,"[195451, 28699, 1739]"
720575941540291058,78602575112659577,"[192427, 20732, 2615]"
720575941540307954,78883912583685728,"[200690, 18180, 2488]"
720575941540312445,79236236938009146,"[210837, 31794, 875]"
720575941540312818,78743449771987666,"[195548, 26460, 1757]"
720575941540328434,78110268714197560,"[177068, 28738, 2361]"
720575941540329853,78392499202896092,"[184464, 53044, 977]"
720575941540334066,78743381052319901,"[195933, 23588, 1696]"
720575941540339605,78461906277025330,"[188322, 22742, 2491]"
720575941540340885,78743449972783457,"[194716, 25059, 2337]"
720575941540341909,78884324900281974,"[200623, 29211, 2402]"
720575941540348053,79517918140013960,"[217909, 37488, 1046]"
720575941540350706,78954900071451015,"[200708, 36163, 3481]"
720575941540352661,78321580970916889,"[183184, 35944, 1835]"
720575941540358805,78040724603713860,"[174226, 55197, 2344]"
720575941540366229,78884118473594560,"[199237, 23135, 1447]"
720575941540378354,78181324921733147,"[178910, 49822, 3438]"
720575941540383637,79588149311325854,"[220144, 33440, 651]"
720575941540384498,79657968232274956,"[222386, 18317, 372]"
720575941540387314,78814162650214285,"[197401, 36465, 3756]"
720575941540394226,78462936733328292,"[188328, 53362, 1105]"
720575941540402162,78322061806191256,"[182372, 50029, 1170]"
720575941540440469,78321718141323918,"[183711, 39095, 956]"
720575941540440981,79658449671679564,"[222951, 32574, 1976]"
720575941540443029,79377317889545675,"[213849, 41529, 482]"
720575941540460786,78111093213738277,"[177568, 54493, 1861]"
720575941540466325,78955242930873996,"[201487, 45128, 748]"
720575941540472469,78955174613595322,"[202024, 44828, 2121]"
720575941540487283,79236099297460862,"[209810, 27553, 229]"
720575941540488853,79095774461595501,"[205668, 39578, 1318]"
720575941540510357,78955174210764311,"[202642, 45037, 518]"
720575941540515477,79869143251361433,"[228559, 18624, 527]"
720575941540519829,78673149880952579,"[193842, 26651, 2069]"
720575941540524181,78532481514644234,"[190213, 29353, 3597]"
720575941540525973,78532962417114668,"[189715, 44681, 3191]"
720575941540529045,78955174277921166,"[202358, 43016, 788]"
720575941540533197,79095225108925412,"[206366, 23947, 3043]"
720575941540536981,77969875024984236,"[174072, 40066, 3285]"
720575941540539341,78391743758041117,"[184383, 29026, 2617]"
720575941540547477,78321168922635726,"[182327, 23380, 2909]"
720575941540548501,78251555757372633,"[181886, 46707, 1726]"
720575941540553970,78813955887877372,"[198522, 30445, 1445]"
720575941540554389,78461906679390919,"[187433, 24311, 3930]"
720575941540555669,78181050178172484,"[179703, 42069, 4002]"
720575941540556693,79587668140398983,"[220524, 18542, 235]"
720575941540560277,78462044118292274,"[187680, 27425, 3906]"
720575941540560533,78602781472859999,"[191271, 27431, 3552]"
720575941540563186,78954830748204784,"[200909, 33015, 1242]"
720575941540563661,78814368674113550,"[197767, 41536, 3105]"
720575941540567501,78884805734979529,"[200019, 44633, 1540]"
720575941540570005,78532618551492978,"[189508, 33166, 2246]"
720575941540571797,78673149679625272,"[194270, 27147, 1299]"
720575941540573645,79165799742791415,"[207211, 29463, 1897]"
720575941540574413,79025749382147070,"[203849, 50476, 1664]"
720575941540578034,79306330871182475,"[211365, 23050, 1049]"
720575941540578290,79165524596735848,"[207605, 21225, 954]"
720575941540582037,78884805399892872,"[200018, 44694, 422]"
720575941540583317,79095499315774955,"[205618, 31705, 495]"
720575941540585458,78463143025757424,"[186673, 59678, 1566]"
720575941540590834,78743450107270163,"[195109, 26511, 2941]"
720575941540611197,79306606084668538,"[211760, 31606, 2342]"
720575941540614349,78321168989614187,"[184193, 23302, 3126]"
720575941540620018,79095362212098427,"[205793, 27040, 1671]"
720575941540622066,78602850326129250,"[191034, 30259, 3909]"
720575941540622717,78602575045453730,"[191270, 21974, 2326]"
720575941540623997,79166143004726018,"[207958, 39421, 658]"
720575941540627349,79588011872470159,"[220245, 29024, 681]"
720575941540641053,77829755608937775,"[168024, 58555, 1632]"
720575941540644594,78321580702402595,"[183563, 35285, 877]"
720575941540645106,78251761848742328,"[180604, 52044, 1480]"
720575941540649714,79024650273332949,"[203764, 17860, 3253]"
720575941540651762,78673218802064605,"[193843, 30049, 2950]"
720575941540656114,78321375483753921,"[182604, 29109, 4467]"
720575941540657906,79376905774222043,"[214527, 29985, 1211]"
720575941540660173,78602643564105741,"[190536, 24134, 1738]"
720575941540665842,78814917892953420,"[198080, 57408, 1104]"
720575941540668914,78954624791021335,"[202266, 28318, 1988]"
720575941540669426,78462386910408355,"[187589, 38616, 853]"
720575941540672498,78813749594930288,"[197424, 24292, 857]"
720575941540674290,79024855894888012,"[204307, 24496, 1206]"
720575941540677618,79306400262198179,"[212639, 24799, 3768]"
720575941540677837,78602781003144247,"[191316, 27176, 1775]"
720575941540677874,79446999640127990,"[215359, 22008, 1084]"
720575941540686322,79025130907028483,"[204456, 31903, 1717]"
720575941540687090,78813956223334744,"[197855, 29465, 2705]"
720575941540703730,79518055780361347,"[219074, 42189, 1845]"
720575941540706173,78533030532274107,"[190225, 46623, 777]"
720575941540706685,77970424578919581,"[172546, 57240, 2323]"
720575941540756349,78180706513774491,"[180113, 31641, 3785]"
720575941540792189,78321237843250644,"[183471, 25599, 3607]"
720575941540794829,78743381119468838,"[195724, 22980, 1959]"
720575941540798157,78532343740359786,"[189382, 25652, 2374]"
720575941540829645,78251625080641491,"[182052, 48953, 3948]"
720575941540841421,78674111551462884,"[193120, 56368, 752]"
720575941540846285,78674180538821766,"[194436, 58092, 1553]"
720575941540846541,78321924501665934,"[182798, 46640, 1768]"
720575941540851917,78954762028612261,"[200741, 31091, 1205]"
720575941540862237,78532550033215569,"[188707, 32251, 2973]"
720575941540879485,78743449905663364,"[194695, 25883, 2068]"
720575941540884605,78602781137338775,"[191387, 27016, 2281]"
720575941540902013,78603330489897153,"[191728, 43685, 525]"
720575941540904573,78391949514281501,"[185783, 36368, 1259]"
720575941540905853,78743587009427897,"[196228, 29035, 938]"
720575941540909517,78743793100797850,"[195687, 36327, 729]"
720575941540912765,78603124398875906,"[192101, 38595, 897]"
720575941540928893,79306193700749362,"[212547, 20453, 2101]"
720575941540946557,78814368674037641,"[197908, 41289, 3081]"
720575941540948861,78321237642333938,"[183715, 25190, 2992]"
720575941540964989,78673493277082869,"[193972, 38767, 1336]"
720575941540971901,78743518491257817,"[196271, 27035, 1684]"
720575941540999549,78673287051493815,"[193175, 31779, 1053]"
720575941541008253,78462593270077385,"[186951, 43647, 1589]"
720575941541010301,78673355771364268,"[192988, 33316, 1202]"
720575941541019517,78462730441186698,"[187732, 47962, 766]"
720575941541020541,78814093057815540,"[197496, 33612, 461]"
720575941541138893,78884874253151769,"[198720, 46894, 772]"
720575941541141373,78391606319393733,"[185733, 26307, 2735]"
720575941541159117,79166074486289206,"[208532, 38680, 1313]"
