root_id,supervoxel_id,position,type
720575941692393947,78813544107539435,"[197535, 18282, 3384]",Dm18
720575941692400091,78391537868087129,"[186177, 23386, 3662]",Tm4
720575941692404120,78321856117871777,"[182719, 43878, 3069]",T5c
720575941692406168,79235756505524424,"[209303, 17452, 3097]",L2
720575941692430555,78743380985118660,"[195641, 24109, 1406]",L2
720575941692436699,77829618102857294,"[169049, 54160, 1359]",T5c
720575941692439192,78110886921390748,"[176398, 48900, 1460]",T5b
720575941692458904,78462181087954512,"[187598, 32459, 2277]",Tm3
720575941692459227,78321650294901360,"[183994, 36985, 4343]",T3
720575941692463512,79024924681089078,"[204416, 24596, 1321]",L2
720575941692464280,78461974862348783,"[188339, 24837, 2011]",Mi10
720575941692470680,78462731044715362,"[187717, 47762, 2923]",LPi04
720575941692497048,79447480676826363,"[215344, 34999, 1205]",Tm4
720575941692504283,78885080545994639,"[199639, 51868, 1354]",T3
720575941692508056,78602506460413268,"[190731, 19813, 2925]",Tm4
720575941692521880,78532137783591281,"[189262, 20148, 3261]",Tm21
720575941692539032,79587806116813045,"[219844, 23212, 2256]",L2
720575941692553880,78462456099896856,"[187910, 39608, 2731]",T5a
720575941692570008,78321581507663759,"[183232, 35876, 3846]",Tm9
720575941692575640,78251075257542146,"[181459, 31658, 3652]",T4b
720575941692578456,78462867947099854,"[187446, 51845, 980]",Pm01
720575941692587672,78320962696936493,"[182620, 17810, 2590]",T1
720575941700669658,78321993422434466,"[182348, 48064, 2511]",T5c
720575941701001946,77829686889295428,"[168926, 57186, 1573]",T5c
720575941701195738,78392224592968937,"[186014, 43144, 1830]",T5a
720575941701720282,77829686822804488,"[168700, 56549, 1528]",T5c
720575941702876378,78955105961270241,"[200782, 42219, 2376]",T4c
720575941702899930,78040724603984681,"[176034, 54619, 2447]",T5c
720575941703060442,78251556160068481,"[180967, 46904, 3272]",Y3
720575941703470042,79095500053988448,"[206205, 31407, 3303]",Tm3
720575941703575514,78673836874552677,"[193880, 47110, 1366]",T4a
720575941703587546,78251693196347678,"[181519, 50278, 1724]",T5b
720575941703610842,78744136899377604,"[195178, 45822, 1417]",T4d
720575941703631066,78954487217756712,"[201622, 23302, 1440]",Tm3
720575941703639002,78673012844739496,"[194532, 24412, 3644]",Mi9
720575941703680986,78954418900856266,"[201541, 21655, 2955]",Mi4
720575941703900634,78603880379965389,"[191664, 59696, 1221]",T4a
720575941704155866,79095430729779883,"[206719, 30013, 770]",Mi1
720575941704178650,79236030846447130,"[209094, 25962, 1036]",Dm15
720575941704192218,78461974728130610,"[188148, 25537, 1476]",Mi1
720575941704201946,79376837590969041,"[214768, 27545, 3081]",Dm3v
720575941704223194,78251006806715295,"[181412, 29539, 4727]",Dm3v
720575941704233690,79025062858392970,"[203240, 28758, 4199]",L2
720575941704329946,78603124667282382,"[191305, 38562, 1911]",T4c
720575941704349914,79517780768903105,"[218942, 33564, 1534]",Mi1
720575941704359898,78602575179754758,"[191891, 20592, 2868]",Tm9
720575941704363738,78743931210975708,"[195526, 40801, 3296]",T2a
720575941704397274,78181256134997927,"[179787, 48360, 3140]",T5c
720575941704397530,78181256135201525,"[178946, 48847, 3201]",T5b
720575941704399066,78251075257502992,"[180792, 31283, 3636]",T2a
720575941704399322,78884187729995606,"[198749, 26077, 3514]",Mi4
720575941704523226,77969875024449186,"[173814, 39095, 3089]",Li01
720575941704568282,79447205932920900,"[215854, 27269, 1637]",Tm4
720575941704610266,79306331542302660,"[212796, 24096, 3690]",L3
720575941704610778,79377112267725351,"[213768, 36686, 2317]",Mi4
720575941704657114,78955586661885075,"[201506, 55828, 1076]",Tm20
720575941704661978,79024855827749817,"[203077, 24382, 941]",T1
720575941704670170,78251143574446442,"[182147, 34694, 2123]",LMa3
720575941704675802,79236306127605891,"[209008, 34790, 2789]",Tm20
720575941704682970,79095087401029965,"[206716, 19263, 1828]",T1
720575941704703962,78813956357500874,"[197187, 30464, 3207]",TmY16
720575941704710362,78673699435973395,"[193377, 44212, 1500]",Pm04
720575941704715994,79096117991872966,"[206038, 49329, 1068]",TmY16
720575941721018426,78040449927437585,"[175291, 46087, 3225]",Li17
720575941721051450,77900193139882748,"[170234, 60018, 1949]",T5b
720575941721055290,77759386864611136,"[167873, 57724, 1584]",T5c
720575941721304890,78955380637896907,"[202738, 49349, 1641]",T3
720575941721317434,78532618819448957,"[189764, 33411, 3102]",T4b
720575941721505850,77759318078301079,"[167820, 55416, 1415]",T5c
720575941722943290,78602987429565123,"[191080, 33452, 2646]",T4a
720575941722980410,78181187483122906,"[179905, 46409, 3563]",T5b
720575941722990138,78884943241888941,"[198935, 47769, 2045]",Tlp4
720575941722990650,78603674490445073,"[192393, 54262, 2243]",T4a
720575941723027258,78673356173876270,"[194551, 34439, 2685]",T4c
720575941723219770,78461906612179948,"[188109, 22572, 3629]",L5
720575941723254586,78814780454120655,"[196683, 53530, 1074]",T4c
720575941723514938,78743175095253644,"[195242, 18276, 2464]",Mi1
720575941723520826,78743793637419984,"[194833, 35644, 2652]",Y3
720575941723525178,78814367935807603,"[198181, 42810, 268]",Mi1
720575941723533370,78532618819549001,"[189731, 33433, 3138]",T4c
720575941723544378,79447480877688173,"[215847, 34910, 1809]",Tm5e
720575941723556410,78532687338046682,"[188877, 36400, 2492]",T5b
720575941723557178,78392293312919706,"[186109, 45161, 2004]",T5c
720575941723592250,78110955506473432,"[176824, 50893, 965]",Pm01
720575941723652922,78672943655974836,"[193324, 21779, 2013]",Tm4
720575941723663418,78672943723131426,"[193745, 22036, 2291]",Tm1
720575941723668538,78532137514678385,"[189054, 19547, 2063]",Mi13
720575941723771706,78532687606484665,"[188830, 34861, 3522]",T4c
720575941723835706,78673493478562791,"[194533, 37185, 2162]",T4a
720575941724045882,78673562466858062,"[193963, 39776, 3320]",C3
720575941724060730,79165662169711001,"[207117, 25785, 1413]",Tm2
720575941724100154,79447549665008308,"[215983, 38902, 2301]",Tm4
720575941724142138,79517849487685476,"[218664, 35365, 1306]",Tm3
720575941724147770,79447068695382918,"[216904, 24574, 2444]",T1
720575941724151866,78814368338820015,"[197168, 42915, 1927]",Tm2
720575941724158522,78884462272490383,"[200291, 32781, 2279]",Tm2
720575941724281658,78954487687735906,"[201300, 24266, 3317]",Dm10
720575941724287546,78673768155233458,"[193108, 45800, 1426]",T4c
720575941724311610,78533305678946543,"[190023, 53924, 1911]",LPC1
720575941724345658,78532962551157172,"[188688, 43236, 3661]",T5c
720575941724358202,78954556071143379,"[201334, 26157, 1839]",TmY3
720575941724373818,78743518893806648,"[194953, 28252, 3182]",Sm04
720575941724383802,79165593785900876,"[207794, 23038, 2733]",Tm2
720575941724429114,78110956177264509,"[177973, 50593, 3340]",T5a
720575941724437818,79166349163033342,"[207616, 46823, 607]",Tm20
720575941724447546,78321856050472268,"[183838, 44521, 2722]",T5c
720575941724448826,78251143574541990,"[180773, 34790, 2158]",T4a
720575941724505402,79517712250454930,"[217893, 31149, 2223]",L5
720575941724508986,78462799562669252,"[187884, 49980, 2069]",T5b
720575941724512314,79658243110206571,"[222272, 25568, 265]",Mi1
720575941724517178,79024787309406771,"[204785, 22344, 1632]",Tm3
720575941724521530,78955243199262100,"[202554, 46318, 1752]",T4c
720575941724622906,78743931344557223,"[194607, 40513, 3585]",Tlp1
720575941724623930,79517918408860729,"[218822, 38853, 2208]",Dm10
720575941724634170,78321993623520146,"[183249, 47817, 3184]",T4c
720575941724636730,78321444068759725,"[182303, 32277, 3862]",T2
720575941724642106,78533030868135378,"[188936, 45821, 2164]",T5c
720575941724644154,78673081430418491,"[194020, 24825, 3286]",Tm9
720575941724645946,78743656399621263,"[196543, 32707, 3360]",Pm03
720575941724649018,78602781002764391,"[190976, 26654, 1634]",Tm9
720575941724716090,78954555937397606,"[202316, 25166, 1500]",Tm20
720575941724731706,78672875070704778,"[192566, 19335, 2528]",Tm3
720575941724758586,79517574409023002,"[218768, 27776, 741]",Dm3q
720575941730422059,77618305913607280,"[162967, 47200, 2278]",Li16
720575941730535979,78532343472001330,"[190164, 25186, 1389]",T1
720575941732141611,78040586829512188,"[175334, 50846, 1177]",T4d
720575941732284203,78111024896981618,"[177740, 52938, 3421]",T5c
720575941732403499,78251144043986424,"[182198, 33234, 3845]",T4c
720575941732449067,78461769106399915,"[187290, 20445, 3471]",L2
720575941732459307,78814505911926995,"[196678, 46946, 2404]",LPi07
720575941732616491,78532687404856586,"[189496, 36063, 2643]",T5b
720575941732638251,78321718946629471,"[183214, 39428, 3855]",T5d
720575941732798507,77759180706541911,"[166861, 51460, 1705]",Li17
720575941732809259,78392087422954469,"[186093, 39223, 3031]",T5c
720575941732832555,79235894011850763,"[210167, 21384, 3491]",L5
720575941732873003,79236305925829836,"[210574, 34751, 1860]",C2
720575941732969259,78111093214239554,"[177241, 54231, 2041]",T5c
720575941732994347,78461906813742015,"[186784, 23120, 4463]",Tm3
720575941733095979,79024856565526605,"[202951, 22866, 3600]",Dm10
720575941733114155,78744136630807657,"[195131, 46515, 342]",Mi9
720575941733341483,79025818034850518,"[203052, 51764, 1526]",T4a
720575941733349419,78603056014985149,"[190835, 35655, 2185]",T3
720575941733365803,79166486937825776,"[207176, 49857, 1994]",T4b
720575941733374763,78955380638424404,"[201216, 50496, 1780]",C2
720575941733388587,79024924748433887,"[203088, 26101, 1657]",Mi13
720575941733404715,79095156389205344,"[205434, 22218, 2955]",Mi9
720575941733428779,79096118260439099,"[206768, 50032, 2121]",T2
720575941733540907,78884943174312222,"[199902, 47648, 1669]",TmY20
720575941733583403,78813612692692444,"[198281, 19981, 2838]",TmY3
720575941733691435,79376836785689718,"[213753, 27289, 197]",L2
720575941733701163,78532756325491926,"[189173, 38658, 3348]",Y11
720575941733712939,78673356106657618,"[192717, 34703, 2388]",T4c
720575941733740587,79588286884406610,"[219342, 38723, 1128]",T1
720575941733784619,79587943354467122,"[219991, 28143, 1504]",L5
720575941733784875,78461837691512116,"[188162, 21688, 2912]",TmY11
720575941733802539,78533305343473639,"[189242, 54107, 656]",Pm01
720575941733836331,78392155873452863,"[185956, 41899, 1812]",T5c
720575941733840171,78462868215390891,"[186484, 52684, 1942]",T4c
720575941733855275,79165868931976757,"[207460, 31709, 3690]",Mi1
720575941733878315,79377318023860230,"[213886, 42661, 921]",Tm9
720575941733885483,79446862536455219,"[215363, 17111, 2357]",L2
720575941733896747,78673837277101057,"[192521, 47104, 2917]",T5c
720575941733964331,79236718175391510,"[210624, 46721, 1551]",T2
720575941733973547,78462249874084032,"[187128, 33174, 2374]",LMa4
720575941733977899,77829480798105367,"[168152, 49705, 1871]",Li17
720575941733993259,78321168653979760,"[183657, 23203, 1795]",LMa4
720575941734006315,79447206402750574,"[216400, 28288, 3454]",Tm9
720575941734023723,78884187125625781,"[198954, 25345, 1065]",L5
720575941734042667,79447686768281820,"[216105, 42894, 1013]",Tm3
720575941734051115,79166486937411335,"[206971, 49652, 1845]",T3
720575941734068779,78532412526858142,"[189412, 26980, 2598]",Tm2
720575941734162731,79306468914224689,"[211701, 27366, 3406]",L4
720575941734165547,79025062858257371,"[202757, 29051, 4151]",C3
720575941734201387,78251487708652933,"[180312, 43042, 4179]",T5b
720575941734208043,78392499672441453,"[185057, 52277, 2678]",Tlp14
720575941734225707,78392636977126828,"[186151, 55962, 2152]",LPi11
720575941734225963,78251006404326661,"[181581, 30424, 3294]",T4b
720575941734245419,78040793189398703,"[174535, 56006, 1986]",T5c
720575941734268971,79236512218306095,"[210495, 39195, 2311]",Mi1
720575941734270763,79658518390843108,"[221186, 33662, 1850]",L2
720575941734281515,78532687203826653,"[188477, 36395, 1973]",T4b
720575941734290219,79376974560662978,"[214973, 31340, 1419]",Tm9
720575941734333739,78603193453640531,"[192294, 39573, 2081]",Tm20
720575941734363179,79587943488525876,"[219786, 27701, 1956]",Dm15
720575941734367531,79165524864634678,"[206870, 21457, 1809]",L3
720575941734372139,78743450509690233,"[195251, 25157, 4395]",L2
720575941410006190,74310425315253964,"[66388, 32548, 2621]",MeMe_e13
720575941410102575,77970355994207245,"[172394, 55053, 3030]",LPT50
720575941453343098,74310425248610062,"[66512, 32749, 2554]",MeLp2
720575941461559110,76281369030314617,"[123790, 50300, 4235]",MeMe_e11
720575941462798803,78040724804948159,"[175275, 54508, 3093]",LPT45_dCal1
720575941481854659,73888212716422116,"[54369, 31070, 2296]",MeMe_e01
720575941500445921,78462043648898874,"[187483, 28413, 2243]",MeMe_e08
720575941505031255,78110337500852436,"[177875, 31581, 2642]",LC14b
720575941509155934,77618649443728168,"[162649, 58135, 1957]",LC14b
720575941510100865,74873650280958226,"[81960, 40730, 3209]",LC14a1
720575941512037648,74239919199091268,"[64123, 28460, 2846]",MeMe_e07
720575941517517934,74310356529035226,"[66154, 29051, 2527]",MeMe_e01
720575941520466604,77196368527699004,"[150935, 55962, 3012]",MeMe_e11
720575941521480375,74592243956285074,"[74336, 41378, 2834]",LC14a2
720575941532444107,74169687760053253,"[61849, 31203, 2478]",MeMe_e01
720575941536180658,74380862712000315,"[67674, 34331, 2457]",MeMe_e07
720575941548020668,78602712686093661,"[190883, 25682, 3230]",MeMe_e07
720575941554060350,74239781693040839,"[64768, 22766, 2609]",MeMe_e02
720575941557080833,73747406575658060,"[50996, 30498, 2538]",MeMe_e10
720575941559579949,74240056504299443,"[64970, 31562, 2506]",MeMe_e01
720575941561638382,78250868897979551,"[180353, 25174, 2932]",MeMe_e13
720575941566294535,74380931565773514,"[69080, 36118, 3020]",LC14a2
720575941577292392,78673081229180124,"[193829, 25666, 2533]",MeMe_e10
720575941586001247,77969875024940222,"[172429, 40009, 3253]",H1
720575941592134910,78532343740471997,"[190244, 26386, 2415]",MeMe_e01
720575941606222270,74381618894501559,"[67640, 55701, 3423]",LPT45_dCal1
720575941612921321,75085306202074798,"[88624, 55464, 2909]",MeMe_e12
720575941613465190,77829068816914972,"[169093, 38109, 3210]",LC14b
720575941614335196,78110131342667413,"[177904, 26618, 2736]",MeMe_e01
720575941615044572,78743450107354149,"[196462, 25194, 2971]",MeMe_e07
720575941627125962,78040037745023763,"[175313, 32782, 3838]",LC14b
720575941627526043,77969668664891669,"[172264, 32847, 2404]",MeMe_e12
720575941644812133,78602781204060655,"[190763, 26688, 2393]",MeMe_e01
720575941646450040,74733325109735533,"[78032, 52245, 3312]",LC14a1
720575941656447193,75155606227111956,"[91514, 55093, 3024]",MeMe_e07
720575941734118443,78250868830746283,"[181488, 26268, 2620]",MeMe_e01
720575941351407664,74452056224264710,"[71313, 58194, 3025]",LLPC2
720575941351438384,74240194412768319,"[63698, 35141, 4203]",T4b
720575941351655984,74169825601863074,"[61478, 35656, 4081]",T4b
720575941352187184,74028881552419561,"[58988, 30690, 2546]",MTe01a
720575941352544304,73184868536388109,"[34547, 41323, 980]",Tm9
720575941352965936,74944499994291540,"[84090, 54162, 2927]",cLP02
720575941352972080,74663162389579288,"[76638, 57617, 2739]",LPLC1
720575941353112880,74873925091431050,"[81981, 48943, 2844]",LC31b
720575941353115440,74240056504025960,"[64920, 31998, 2403]",MTe04
720575941353632048,73114225719239722,"[32530, 34207, 3905]",R8
720575941353728816,73817638417290218,"[52372, 24635, 4410]",L1
720575941353883184,73606394477746188,"[45932, 22478, 3518]",R7
720575941353964336,73747956733630312,"[49252, 46490, 3885]",LLPC3
720575941354171696,74662612901808951,"[76021, 41016, 3612]",LT63
720575941354177072,74662750005918442,"[76052, 46241, 2559]",LTe47
720575941354230832,73606532118205490,"[45158, 26271, 4346]",MeTu3a
720575941354249776,73677037965719198,"[47159, 30558, 3055]",MeTu1
720575941390510486,74592381328294516,"[75347, 45432, 2642]",LC16
720575941391084804,74662818993126857,"[76693, 47525, 3365]",LC18
720575941391170052,74240194278375187,"[64725, 35691, 3616]",LC12
720575941391186436,74240400302360966,"[63820, 42346, 3074]",LC12
720575941391216022,74592656340800377,"[74485, 54857, 3291]",LC12
720575941391226116,74169963107499797,"[62777, 39034, 4191]",T5d
720575941391229188,74029225685997820,"[58112, 39708, 4361]",T4d
720575941391464196,74451163005175831,"[70686, 32682, 3508]",LC10d
720575941391555990,73818256020209041,"[52735, 43831, 1108]",MTe52
720575941391645846,74310700461956776,"[67128, 39315, 3774]",LC9
720575941391786646,74663093468584723,"[77471, 55915, 1894]",LC12
720575941392220932,74521875414132392,"[73467, 42050, 3839]",LCe04
720575941392306582,73888488197962828,"[53791, 39548, 4476]",T4a
720575941392877718,75014594061883232,"[87489, 46162, 3694]",CB1329
720575941392903684,73537056190217147,"[44023, 51810, 2264]",LLPC2
720575941392986884,75788924723407763,"[108647, 54245, 2263]",cL01
720575941393437188,73677243519857131,"[47191, 35837, 636]",R8
720575941393496324,72973281670429214,"[27816, 27981, 2554]",R8
720575941393544196,73184319115857277,"[33881, 25028, 2147]",R7
720575941393557142,74662818792233377,"[76713, 48328, 2750]",LC40
720575941393558532,73114156932543208,"[31312, 31892, 3621]",R8
720575941393617302,74380794126725617,"[67856, 32304, 2974]",LC27
720575941393653142,73747543812906896,"[50611, 33343, 1633]",MTe01b
720575941393852420,74381343882359028,"[69528, 48757, 2899]",LPLC1
720575941393856662,73395356696124732,"[39136, 22676, 2451]",MLt1
720575941393893380,74662956298285565,"[77584, 51288, 2997]",LC17
720575941393897220,74521806559986856,"[73038, 39804, 3187]",LC35
720575941394196886,73536712122776213,"[44908, 42572, 371]",L3
720575941394197654,73818118447180548,"[52849, 40814, 646]",R7
720575941394197910,73325674609715566,"[38137, 43233, 360]",R8
720575941394199702,73044131651673324,"[29798, 41463, 3155]",L3
720575941394729366,74521737907803411,"[72830, 38084, 3506]",LTe73
720575941394731414,74099456857182953,"[59603, 35560, 3891]",TmY14
720575941395018134,74522149821796311,"[72256, 50693, 1887]",LC12
720575941395035286,73959405892722494,"[56208, 56961, 1425]",LPC2
720575941400143907,74169756882191083,"[61638, 33592, 4023]",C2
720575941400228643,74451369096571074,"[71137, 37168, 3259]",LC10d
720575941400654883,73043581627394824,"[29788, 25281, 2117]",R8
720575941401204515,73395837665547224,"[40326, 37598, 2257]",MeTu1
720575941401477226,73395768542996351,"[39654, 35518, 588]",R8
720575941401480298,73255305865588862,"[36532, 43409, 377]",R8
720575941401481066,73325605890390327,"[38731, 41105, 405]",R8
720575941401481834,73255168426846544,"[35229, 40858, 456]",R8
720575941401485674,73395974701486066,"[39506, 41195, 605]",R7
720575941401508131,74592450181933636,"[73952, 48203, 3126]",LC21
720575941401518371,73396318567674563,"[40456, 52132, 1760]",C2
720575941401613091,74310494437718077,"[66208, 33056, 4296]",LC6
720575941401664803,73817638350556353,"[52111, 25077, 4290]",L2
720575941401733667,72974105967702631,"[28201, 52976, 1029]",L3
720575941401905955,74451506334316330,"[71358, 41144, 2553]",LC43
720575941402030115,74943950440082565,"[84561, 38462, 3800]",LC26
720575941402073635,74381275364386557,"[67954, 46812, 3719]",LC11
720575941402410352,74662956030112349,"[76915, 52364, 2041]",LC12
720575941402489635,74028606741353921,"[59274, 21519, 2709]",R8
720575941402531107,73043994213263489,"[28871, 38046, 3324]",R8
720575941402533155,73887869588288653,"[54680, 22265, 3904]",R7
720575941402542627,73184525073327646,"[34078, 32640, 1523]",R7
720575941402595875,73536025532350601,"[43136, 20566, 2802]",R8
720575941402598435,73395494604532228,"[39794, 28488, 4138]",R8
720575941402598947,73395632043568469,"[40231, 31089, 4167]",L3
720575941402622499,73958238332786815,"[57200, 20547, 4012]",R8
720575941402663971,73465999915663944,"[42376, 32588, 961]",R7
720575941402940707,74592244023783778,"[75566, 41365, 3233]",LTe58
720575941403021680,73959200405117161,"[56588, 50033, 3882]",LLPC2
720575941403052912,74592587554027720,"[74547, 53116, 2978]",LC9
720575941403058800,74310700260648796,"[66355, 39558, 3047]",LC17
720575941403059056,74733118816987244,"[79097, 46704, 2762]",LC31a
720575941403071088,74310494101978274,"[67122, 33876, 2948]",LC10a
720575941403106416,74662681352859169,"[77334, 44115, 2591]",LC12
720575941403107952,74451575254818930,"[70976, 44087, 3201]",LC16
720575941403161891,74662818791845016,"[76578, 47898, 2607]",LC16
720575941403317104,74451506535083401,"[71357, 41713, 3106]",LC10c
720575941404906096,74592243889230798,"[74500, 41429, 2601]",LC17
720575941405383024,73465932001336828,"[41172, 29651, 3979]",R7
720575941405416560,73817500844190522,"[52148, 21095, 3928]",R8
720575941405419376,73958169478824367,"[56798, 19118, 3397]",R8
720575941405659760,74662750072827592,"[77765, 45736, 2773]",LC17
720575941406020976,74733187737505170,"[77978, 49098, 3430]",LC21
720575941406063216,74592175303945410,"[74383, 40288, 3109]",LC19
720575941406570543,74380862846294969,"[67738, 34020, 2996]",LC10d
720575941406593071,74451437950102890,"[70867, 39002, 3717]",LC11
720575941406606127,74100143850479714,"[61081, 56425, 3088]",LLPC3
720575941406609967,74310631205449676,"[67557, 38195, 1692]",MTe50
720575941406692399,74592656273157863,"[74653, 53325, 2845]",LPLC1
720575941406724526,74522150291512393,"[72326, 50001, 3658]",LC9
720575941406768302,74592449980744232,"[75527, 47264, 2411]",LC10a
720575941406774190,74592381529881242,"[75646, 45672, 3505]",LC17
720575941406912430,74663162255340634,"[75817, 57426, 2202]",LPLC1
720575941407043887,74099525710990088,"[59582, 38557, 4453]",T4d
720575941407174959,74381206376611866,"[69177, 44221, 2751]",LC11
720575941407320238,74381137657153886,"[69455, 42711, 2762]",LC17
720575941407923630,73396318836147921,"[40027, 52387, 2801]",C2
720575941407978031,74381069004522024,"[69332, 40128, 2927]",LC10c
720575941408101679,73114225518255451,"[32406, 33809, 3269]",C2
720575941408133038,73325674676802183,"[37860, 44493, 611]",C2
720575941408150063,74240468619302393,"[65331, 43957, 1543]",Tm20
720575941408207278,74169550790794238,"[63440, 27144, 4248]",Tm1
720575941408310575,74803693652488536,"[80751, 51324, 2519]",LLPt
720575941408409135,74381000217810393,"[69498, 38062, 2627]",LC10d
720575941408439599,74521737840551033,"[72177, 38538, 3199]",LC10a
720575941408443183,73607012952637077,"[45056, 40586, 3380]",C2
720575941408534319,74310494102289574,"[65993, 34063, 3066]",LC17
720575941408546351,73113881651831353,"[32002, 24165, 2059]",R8
720575941408582574,73465932001245868,"[42380, 29140, 3947]",Tm3
720575941408671791,74661925774259426,"[77349, 21635, 3911]",LC10a
720575941408690094,74451300377215048,"[70958, 35345, 3321]",LC10e
720575941408758955,74803693853334715,"[80441, 51635, 3103]",cLP02
720575941408845871,74451163005037912,"[70373, 32311, 3451]",LC10a
720575941409063595,74592519036077333,"[74495, 50975, 3789]",LC9
720575941409200043,74381000553580025,"[67772, 38662, 3981]",LPLC1
720575941409270831,72973762571840815,"[26981, 41123, 1839]",R8
720575941409309099,74029363125478337,"[57786, 43269, 4538]",T5d
720575941409322799,73114363023857502,"[30804, 38409, 3357]",L4
720575941409325615,73325125726180726,"[38558, 27092, 3636]",R7
720575941409364271,73606600837049247,"[45515, 27170, 4132]",R7
720575941409381935,73958444625619422,"[56843, 27309, 4590]",L1
720575941409396142,73958582064326469,"[55470, 31043, 4500]",L5
720575941409396398,73817707137106975,"[52262, 27519, 4538]",L1
720575941409478447,73326018475389937,"[37323, 54856, 1335]",Mi1
720575941409784750,74169962637699233,"[62830, 39650, 2377]",LC4
720575941409788846,74522287395406713,"[72792, 54382, 2555]",LC31a
720575941409797167,74663024950613082,"[77345, 54349, 2733]",LC12
720575941409858478,74733324907816076,"[78402, 53236, 2327]",LC17
720575941409868974,74592381529607138,"[75117, 46214, 3404]",LLPt
720575941409921071,74381000486422043,"[68593, 38794, 3706]",LC15
720575941409932079,74381206443213598,"[69407, 44462, 2829]",LC10a
720575941410056751,75225700160443059,"[92328, 47005, 3273]",LT40
720575941410371755,75084962805964838,"[88265, 45991, 3655]",cLP03
720575941410742895,74169963107642310,"[62570, 39611, 4242]",T5d
720575941410860399,74381068870535673,"[69365, 40512, 2494]",LC17
720575941410862703,74733187402458734,"[79730, 48595, 2301]",MTe51
720575941410907759,74663025151749164,"[76701, 54066, 3426]",LPC1
720575941410915951,74592793443942968,"[75147, 58526, 1919]",LC18
720575941410921387,74592312810258989,"[74098, 44985, 3455]",LC13
720575941410923119,74029087509048526,"[58939, 35726, 1612]",MTe50
720575941411046767,74662956096623685,"[77498, 52657, 2099]",LC13
720575941411053227,73465725238787435,"[41830, 24027, 1612]",L3
720575941411076975,74733187737472427,"[78946, 48459, 3421]",LC11
720575941411085995,73184525677066357,"[34020, 30870, 3743]",Mi15
720575941411102891,73466068768932099,"[41135, 34065, 1309]",R7
720575941411347115,74944087811536035,"[84455, 42108, 3403]",LC21
720575941411357355,74873925159052171,"[82862, 48856, 3291]",LT77
720575941411371691,74381275297103928,"[69259, 45091, 3411]",LC10a
720575941411607953,73677725093215451,"[48201, 49601, 2736]",LPC1
720575941411955883,73395494470821806,"[40881, 27335, 3809]",R7
720575941412150187,74522081303898010,"[72691, 48341, 2752]",LC24
720575941412294255,74310562553202940,"[66267, 36112, 1996]",LMa5
720575941412371115,74381412870652325,"[68760, 50492, 4066]",LPLC2
720575941412385451,73255305865707514,"[35411, 43348, 424]",R8
720575941412562859,74592450182438122,"[74184, 47700, 3308]",LC22
720575941412575889,74099525710951673,"[59944, 37907, 4442]",T4b
720575941412581487,74592656407723058,"[75681, 53963, 3476]",LPC1
720575941412597140,74592449913294748,"[75227, 47365, 2053]",LC12
720575941412622191,74662750005329110,"[76125, 45907, 2381]",LC15
720575941412731028,74451437681922226,"[71335, 40460, 2797]",LC27
720575941412761967,73254619140331586,"[36252, 22682, 2068]",R8
720575941412800404,74029156966785478,"[58484, 38393, 4467]",T4d
720575941412803183,74310837833886938,"[65546, 44915, 3578]",LC11
720575941412805035,74733393694776597,"[78158, 55063, 2714]",LPLC2
720575941413247855,74732981646091044,"[79417, 42104, 3656]",LT53
720575941413256303,73887869185799186,"[53487, 21545, 2408]",R8
720575941413290388,74663024883471138,"[76675, 54986, 2453]",LC12
720575941413327983,73114156932566771,"[31969, 31108, 3638]",L3
720575941413499503,74662681487049570,"[75945, 44885, 3090]",LPLC4
720575941413646481,74381206443421737,"[68984, 43009, 2905]",LPLC2
720575941413686161,74521737974656666,"[72233, 36919, 3665]",cM09
720575941413713775,74592587755046298,"[75525, 51404, 3620]",LCe04
720575941413786223,74521875346507657,"[72365, 42096, 3412]",LC10d
720575941413839215,76421900427295942,"[127226, 44041, 4458]",cM03
720575941413877103,74451368828144110,"[69797, 37003, 2243]",MTe13
720575941413923729,74592381261588601,"[75727, 45236, 2535]",LC16
720575941413972628,74521806425572527,"[72253, 40715, 2597]",MTe04
720575941413978735,73325056872563557,"[37528, 24774, 3154]",Mi15
720575941414000276,74592450316314944,"[74119, 48062, 3713]",LC21
720575941414279316,74240537607393025,"[64219, 45634, 2631]",LC9
720575941414380948,73114912242759712,"[32436, 54532, 1305]",L5
720575941414507665,74240606192892579,"[64619, 47291, 2203]",LC11
720575941414616980,74592312742975433,"[74593, 43586, 3129]",LT51
720575941414630428,73958856875229944,"[56540, 38947, 4286]",T4d
720575941414665876,74662956230724755,"[77210, 51786, 2577]",LC6
720575941414683284,73395631238292049,"[39931, 32136, 1107]",R7
720575941414742676,74240949924122136,"[64714, 59152, 2580]",LLPC1
720575941414784540,74662749804484597,"[76747, 46954, 1763]",LC10c
720575941414785564,74592656340387219,"[75115, 55194, 3142]",LC12
720575941414838044,74170031893884903,"[62109, 42361, 4380]",Y4
720575941414935836,74803693652448539,"[81160, 52331, 2498]",LLPt
720575941414964369,73254963207553850,"[36861, 33789, 3903]",R7
720575941414990225,74028744649867996,"[58010, 26075, 4429]",L3
720575941415077777,73465656855180750,"[41545, 20771, 3025]",R8
720575941415173660,74099525106929273,"[59628, 37773, 2129]",C2
720575941415192604,74592587755184275,"[75517, 51805, 3667]",LC31a
720575941415270801,74802663329696188,"[80904, 22432, 4147]",LTe53
