root_id,supervoxel_id,position,type,is_fafb_ol_type,confidence
720575941489463504,77899299920999516,"[170699, 34716, 2493]",cM08c,True,
720575941489475536,77969806439155828,"[173732, 37830, 3598]",LC13,True,
720575941489476304,78321100336995197,"[183530, 21766, 3329]",,False,
720575941489485776,77548074742604615,"[161216, 51671, 2795]",LPC2,True,
720575941489489616,78110337769408395,"[177018, 32399, 3709]",LC21,True,
720575941489522896,77828656768055193,"[168624, 26047, 4101]",LC9,True,
720575941489711925,77688537353026343,"[165721, 43187, 2799]",LC12,True,
720575941489943753,77899849878157540,"[172031, 50559, 3264]",LC12,True,
720575941489950926,78110406153409593,"[176658, 34352, 2451]",LC22,True,
720575941490004789,77970493298242038,"[173445, 58445, 2307]",LPC1,True,
720575941490168885,79376768872109008,"[213200, 25405, 3263]",,False,
720575941490245324,77899780890345887,"[170563, 48928, 2281]",LPLC2,True,
720575941490550581,78322062208546222,"[183343, 50636, 2588]",LPC1,True,
720575941490801865,78744274405633724,"[196387, 50826, 1723]",LPC1,True,
720575941490830793,78251830836284954,"[181356, 54396, 2361]",,False,
720575941490858444,77829206054783549,"[168964, 42501, 2517]",LC10c,True,
720575941490905545,77688674791525396,"[165321, 47997, 2611]",LTe38a,True,
720575941490910158,79236100237265538,"[210762, 26956, 3692]",,False,
720575941490994741,77899506414475384,"[170219, 39305, 3609]",LTe49a,True,
720575941491038695,77758699737159763,"[166069, 38407, 1905]",LC12,True,
720575941491056585,78884668363192167,"[200002, 40250, 1800]",,False,
720575941491166665,77758906097205217,"[166606, 43807, 2786]",LC4,True,
720575941491243468,78039900171282112,"[176065, 30535, 3102]",,False,
720575941491266357,77829068749778448,"[168229, 38748, 2943]",LC17,True,
720575941491273781,77899574865964685,"[171848, 40978, 2739]",LC10a,True,
720575941491294926,77969737518729264,"[172983, 35384, 2963]",LC22,True,
720575941491300041,77970218689218307,"[172561, 50668, 3442]",LC18,True,
720575941491321776,77970150036524141,"[172952, 47332, 3591]",LC12,True,
720575941491337781,77970149970029325,"[172051, 47475, 3550]",LC12,True,
720575941491409870,75436738008704617,"[98356, 44692, 4424]",5-HTPMPV01,True,
720575941491426279,78743312869403379,"[194711, 21161, 3635]",,False,
720575941491456821,77829549920506970,"[169331, 51820, 3509]",,False,
720575941491518517,77688468432043521,"[164822, 42073, 1952]",,False,
720575941491584716,77688674791644249,"[164550, 47800, 2676]",LC40,True,
720575941491590601,77618168743122667,"[162231, 44083, 3310]",LTe66,True,
720575941491599157,78110612647058920,"[177403, 40270, 3621]",LC12,True,
720575941491612110,78250868965014025,"[181910, 24612, 3162]",MTe04,True,
720575941491775285,78954830815343906,"[202277, 33595, 1512]",MTe52,True,
720575941491782089,78039900440105511,"[175910, 28946, 4275]",LC10d,True,
720575941491821287,78744343191898041,"[195577, 51791, 1866]",LLPC2,True,
720575941491822028,78251830970710587,"[181905, 53684, 2953]",VSm,True,
720575941491823308,77899643853577977,"[171324, 44949, 3659]",LPLC4,True,
720575941491826124,78040862042718024,"[175584, 58049, 2381]",cLP03,True,
720575941491829705,77899574798599478,"[171937, 42648, 2391]",,False,
720575941491831349,77196162570042079,"[150547, 49881, 3588]",LT70,True,
720575941491833063,77828794140288206,"[168946, 29998, 3955]",LT57,True,
720575941491837749,77688400048250683,"[164014, 40372, 3277]",,False,
720575941491868469,76984850045482143,"[144160, 44328, 3288]",LPLC4,True,
720575941491889097,78391744228217003,"[186111, 28830, 4578]",,False,
720575941491932617,78180912067966602,"[179542, 38420, 1380]",aMe5,True,
720575941491968718,78603468130375783,"[191336, 48903, 1367]",LLPC4,True,
720575941491968821,77618237394887192,"[163494, 46538, 2844]",,False,
720575941491969333,78040243902802706,"[174818, 40879, 3607]",LC11,True,
720575941491987509,79306400194971150,"[212828, 25274, 3500]",,False,
720575941492002023,78110612378882081,"[176499, 40684, 2685]",LC26,True,
720575941492038601,77829412414005845,"[169032, 47402, 3091]",LC22,True,
720575941492054217,77829137670851547,"[169838, 40307, 3810]",LC10c,True,
720575941492077799,78884942906195640,"[200642, 48778, 757]",MTe50,True,
720575941492088009,78251555622853664,"[181173, 45123, 1092]",MTe02,True,
720575941492175591,78392018233183217,"[184986, 37022, 1043]",,False,
720575941492216012,77618031303821604,"[162381, 40110, 3180]",,False,
720575941492234444,77618237461978614,"[162492, 46576, 3097]",LTe70,True,
720575941492346574,77688949535652640,"[165309, 55534, 2257]",LPLC1,True,
720575941492414412,78110543659558518,"[177003, 38616, 2743]",,False,
720575941492448718,77548074608083536,"[161002, 51698, 2175]",LC10b,True,low
720575941492460236,79024993669099525,"[203228, 27704, 2379]",MTe07,True,
720575941492522188,78181118628942794,"[179076, 43603, 2875]",,False,
720575941492553676,77899506012212459,"[171767, 40953, 2198]",,False,
720575941492563660,78321031483889602,"[182508, 20094, 2991]",Mi1,True,
720575941492568524,78532961813394305,"[189880, 44406, 989]",MTe51,True,
720575941492569806,79798843293821780,"[226006, 20801, 800]",,False,
720575941492600270,78461975197717469,"[186723, 26409, 3223]",MTe37,True,
720575941492685006,78250731525972865,"[180645, 20490, 3117]",,False,
720575941492693966,78251555958686333,"[180460, 46948, 2471]",LC12,True,
720575941492705996,77196231155590543,"[149836, 52382, 3171]",cLP03,True,
720575941492718055,78040449525017386,"[175475, 45910, 1774]",LC12,True,
720575941492718311,77688400047857106,"[164732, 38944, 3129]",LC17,True,
720575941492719822,77899918731734129,"[170224, 51669, 3751]",LC12,True,
720575941492736206,76351737505853221,"[125822, 49299, 3111]",OA-AL2i4,True,
720575941492751820,76142074315595195,"[119255, 92500, 3016]",AN09A005,False,
720575941492757196,78180706647904092,"[179750, 32717, 4261]",,False,
720575941492762828,77899437426809678,"[170680, 38193, 2662]",,False,
720575941492773580,76984987685454000,"[144055, 48566, 3947]",LC46,True,
720575941492778215,79165318773305148,"[207088, 16098, 2103]",,False,
720575941492787431,77899368976037081,"[170770, 36328, 3803]",LC10c,True,
720575941492810188,78673150149490190,"[194132, 26825, 3133]",MTe09,True,
720575941492816076,78885149198370102,"[198842, 54200, 1095]",,False,
720575941492836300,77548074809106465,"[161579, 51227, 2828]",cLP02,True,
720575941492875468,77618100157369612,"[163829, 41951, 3659]",LT53,True,
720575941492886476,79166143273408363,"[208455, 39170, 1771]",,False,
720575941492981680,77829205986982783,"[169715, 42219, 2049]",,False,
720575941493248743,79236168084083462,"[209743, 29525, 276]",R8,True,
720575941493248999,79165799340124448,"[206927, 30211, 358]",R7,True,
720575941493304039,78180569209124503,"[178610, 26764, 4311]",cM09,True,
720575941493308903,77969874823718992,"[172044, 39429, 2537]",LC10c,True,
720575941493320423,77829412481432066,"[168105, 47761, 3467]",,False,
720575941493395431,77547868718011619,"[159802, 46965, 3176]",LC37,True,
720575941493601712,77829481066138496,"[168647, 49188, 2818]",,False,
720575941493659312,78180843281475220,"[179827, 36627, 1177]",,False,
720575941493680560,77688468633200915,"[165309, 42715, 2658]",cM04,True,
720575941493711280,77618374834304513,"[162847, 51000, 3012]",LC45,True,
720575941493969534,78814024405527916,"[198308, 32101, 517]",L1,True,
720575941494056368,78673356174070138,"[194051, 33626, 2752]",,False,
720575941494315952,77969668866547919,"[173048, 34679, 3294]",LC13,True,
720575941494320304,78110681098641294,"[177628, 42705, 2788]",LPLC2,True,
720575941494390704,79095018883437192,"[204921, 17510, 2783]",,False,
720575941494476208,77829137268204307,"[168618, 39880, 2271]",LC9,True,
720575941494501808,77759043602836539,"[167284, 47401, 2886]",,False,
720575941494556592,78180637727122366,"[178950, 30396, 3501]",,False,
720575941494655408,79447893127268104,"[215658, 47218, 1592]",,False,
720575941494656176,78111093549292857,"[177363, 54830, 3142]",VS8,True,
720575941494658736,77477568358018303,"[158987, 48080, 1991]",LC16,True,
720575941494679728,77969875024329855,"[173235, 40772, 3076]",,False,
720575941494692528,79588011939533389,"[220973, 29906, 917]",,False,
720575941494745520,78181256269538641,"[178919, 48573, 3773]",,False,
720575941494979271,79025061851871168,"[204217, 30594, 398]",R7,True,
720575941495049086,77688606072174774,"[165848, 46363, 2669]",LC40,True,
720575941495210183,77196368662015723,"[150368, 56880, 3561]",cLP03,True,
720575941495331198,77407337388047713,"[155924, 52992, 3146]",LLPC2,True,
720575941495354055,78110612445900767,"[178120, 40499, 2907]",LC12,True,
720575941495485312,77688468767385804,"[164738, 42789, 3156]",LC12,True,
720575941495522942,78040381274512684,"[175577, 44039, 3335]",LC9,True,
720575941496129223,78462662190998738,"[187542, 46060, 2402]",LLPC2,True,
720575941496166784,77688468700710433,"[164837, 42897, 3054]",LC12,True,
720575941496194432,78884736814548167,"[200223, 42883, 893]",,False,
720575941496221568,77688743443943834,"[165877, 49221, 2381]",LC25,True,
720575941496228219,77759112255299216,"[166803, 50058, 2660]",LC13,True,
720575941496252286,78040724738159657,"[174694, 54513, 2954]",LPT31,True,
720575941496258686,77899918463466814,"[170668, 51976, 2783]",,False,
720575941496283008,77688606005124776,"[163953, 47006, 2426]",LTe64,True,
720575941496299902,77759249627359995,"[167449, 54909, 2479]",,False,
720575941496332158,76774156263451879,"[137818, 56122, 3600]",,False,
720575941496503166,77899437762083277,"[171663, 38337, 3856]",Li10,True,
720575941496523719,77970493298628183,"[172240, 58179, 2404]",LLPC2,True,
720575941496552318,77899712573263393,"[171923, 46327, 3735]",LC21,True,
720575941496583806,78533099251846210,"[190427, 47552, 809]",,False,
720575941496631934,78954625394906802,"[201733, 28036, 4261]",,False,
720575941496873289,77688331060013306,"[164176, 38688, 2099]",LC12,True,
720575941496912865,77969668866444783,"[173484, 33545, 3255]",LC16,True,
720575941496932224,77618374632586565,"[162571, 51026, 2096]",LC13,True,
720575941496992967,78533030398424065,"[189256, 46246, 489]",,False,
720575941497010375,77688743242788274,"[164062, 50084, 1659]",,False,
720575941497022592,77899850012355854,"[171656, 49349, 3795]",LC17,True,
720575941497080192,77688812297856656,"[164851, 52430, 2976]",LC21,True,
720575941497101255,77899506280502580,"[170933, 39845, 3175]",LC10d,True,
720575941497260743,78391331508321948,"[185964, 17513, 2887]",,False,
720575941497311175,78040174915205468,"[175266, 38341, 2676]",LC22,True,
720575941497327303,78954831284569556,"[201781, 34651, 3112]",,False,
720575941497380807,79658106006859793,"[223207, 21744, 1773]",R8,True,
720575941497437639,77618443486333909,"[162185, 51214, 2634]",Li02,True,
720575941497483975,78813956357841277,"[197312, 28954, 3320]",,False,
720575941497544064,77899369042573674,"[171047, 36802, 3846]",cM09,True,
720575941497562496,79095568303302792,"[204919, 33373, 1367]",,False,
720575941497572807,77125862411274717,"[149201, 52410, 3113]",cLP03,True,
720575941497623168,77688537419704442,"[164988, 44613, 2869]",LC4,True,
720575941497635783,77687850225397838,"[164997, 23341, 3047]",AVLP151,True,
720575941497653191,78884119010051121,"[200435, 24198, 3346]",,False,
720575941497669794,77829343493843649,"[168603, 46797, 2551]",LC13,True,
720575941497687936,77899437494262457,"[170206, 37150, 3060]",LCe02,True,
720575941497705890,77548074608051478,"[161732, 52763, 2166]",LC13,True,
720575941497724283,78110131476385521,"[178130, 25438, 3076]",MTe11,True,
720575941497731195,78040518445249414,"[174398, 47447, 2336]",,False,
720575941497742208,78884943308546050,"[198839, 47658, 2181]",LPC1,True,
720575941497765504,79517780567267163,"[217618, 33661, 676]",,False,
720575941497805440,77899712304553503,"[171500, 45299, 2600]",LC16,True,
720575941497856640,78673150216454387,"[194256, 28465, 3344]",,False,
720575941497977216,77688812029227156,"[165736, 51917, 1871]",LC9,True,
720575941498038907,78181530811958671,"[178623, 56502, 2494]",,False,
720575941498100864,78391881666654784,"[186000, 33221, 4389]",,False,
720575941498131840,78391880727734197,"[185048, 33147, 1015]",,False,
720575941498132096,78181531012641040,"[178711, 55720, 3080]",,False,
720575941498173307,77899574932714561,"[170925, 42647, 2866]",,False,
720575941498259328,77688468767665706,"[164120, 42280, 3266]",LTe24,True,
720575941498309089,77899712170689943,"[170013, 46788, 2221]",,False,
720575941498824571,78392293648033196,"[185884, 45093, 3126]",LPC1,True,
720575941498866299,78321925037941434,"[183161, 45318, 3601]",LLPC1,True,
720575941498876027,78181530878683242,"[178687, 56469, 2615]",LLPC1,True,
720575941498940539,78040244037286783,"[174194, 39698, 4196]",LPLC2,True,
720575941499139041,78180500220863277,"[179359, 25487, 3182]",MTe04,True,
720575941499162953,77759180908057028,"[166515, 52575, 2545]",LC17,True,
720575941499177697,77547731279155707,"[160922, 41407, 3198]",LC18,True,
720575941499190395,78250731458797144,"[180786, 22181, 2853]",,False,
720575941499266427,79025542888335715,"[202841, 44356, 461]",,False,
720575941499283017,79306399658165801,"[212526, 26378, 1457]",,False,
720575941499373129,77899437695451616,"[169996, 37280, 3779]",,False,
720575941499411323,77969668732479333,"[172638, 34525, 2813]",LC10c,True,
720575941499433851,77688880815699336,"[165206, 53806, 2087]",LC12,True,
720575941499437793,78322062208687209,"[182499, 49910, 2640]",LLPC1,True,
720575941499572859,79517712049031642,"[218125, 31878, 1415]",,False,
720575941499582331,77548143394821567,"[161569, 54990, 2474]",,False,
720575941499743611,77829343695004558,"[169535, 45417, 3268]",LC10a,True,
720575941499753851,77618443419622964,"[161946, 52498, 2514]",LLPt,True,
720575941499804066,78181049909902509,"[179037, 42020, 3035]",LC12,True,
720575941499817953,78181530677283067,"[178476, 56150, 1813]",LLPC1,True,
720575941499826594,78321444203105501,"[182629, 30784, 4425]",,False,
720575941499879393,78602987832553661,"[191359, 33311, 4305]",,False,
720575941499894907,78884943308504318,"[199653, 47397, 2166]",LLPC1,True,
720575941499942523,77547800199756779,"[160984, 44572, 3893]",,False,
720575941499953377,78040175183603134,"[176116, 38484, 3700]",LPLC2,True,
720575941499958753,78813887302697876,"[197684, 28640, 1992]",,False,
720575941499971963,79095293156813013,"[206640, 25856, 295]",,False,
720575941499986043,77970012396332673,"[172335, 43531, 2850]",LC17,True,
720575941499987529,79025612077513386,"[203186, 46992, 2212]",,False,
720575941500005499,79446862469391194,"[216930, 17625, 2202]",,False,
720575941500007547,77758768591050563,"[166051, 40746, 2507]",MTe01b,True,
720575941500039035,78462112032705677,"[187215, 30630, 977]",,False,
720575941500059977,77196093918054675,"[149739, 47342, 3975]",,False,
720575941500100002,79377043212982138,"[214149, 32773, 1140]",,False,
720575941500127305,77970012128252915,"[174017, 44821, 1959]",LC12,True,
720575941500151009,78039968756692149,"[176006, 31887, 2650]",LCe03,True,
720575941500151714,77758768524012937,"[167654, 39718, 2264]",LCe03,True,
720575941500170209,77970081183197156,"[174033, 46914, 3202]",,False,
720575941500172450,78321237575195477,"[183858, 25817, 2724]",MTe09,True,
720575941500226210,77899574664303965,"[171132, 41144, 1852]",,False,
720575941500229282,78392430415638123,"[185907, 50150, 512]",,False,
720575941500251209,78250937550324871,"[180412, 27078, 2668]",,False,
720575941500255713,78181530409326691,"[178326, 57288, 978]",LLPC1,True,
720575941500283873,78110681366381520,"[176557, 41078, 3588]",LC18,True,
720575941500346849,78813681412124374,"[198129, 21200, 2820]",,False,
720575941500444897,77688743645182791,"[164559, 49188, 3123]",LT70,True,
720575941500479817,77688674657642626,"[164392, 48839, 2226]",,False,
720575941500523659,77829206188510268,"[168578, 40982, 2857]",LC15,True,
720575941500533833,77548006023141431,"[160750, 50770, 2802]",cLP01,True,
720575941500544585,78039899969938667,"[176090, 29217, 2335]",OA-AL2i3,True,
720575941500614985,78884461869298362,"[199368, 33515, 531]",,False,
720575941500799115,77547731010523212,"[161351, 42307, 2096]",LC12,True,
720575941500851595,79236168084190123,"[209909, 29422, 306]",R8,True,
720575941501090978,79376425140092324,"[213922, 16023, 2623]",,False,
720575941501185512,79447000110395015,"[215266, 20618, 3060]",,False,
720575941501201826,78181530878442609,"[178219, 57096, 2561]",LLPC1,True,
720575941501241250,77477705998391806,"[158246, 52978, 2774]",cLP01,True,
720575941501309090,79236237072262992,"[209555, 32734, 1387]",,False,
720575941501404322,79446931390549165,"[215803, 19739, 2972]",,False,
720575941501432811,77688606139749404,"[165528, 46336, 3065]",LC4,True,
720575941501471650,77548074742583207,"[161346, 51241, 2790]",cLP01,True,
720575941501499298,78743655661527595,"[196324, 32546, 567]",,False,
720575941501507490,76773399946681374,"[137800, 34596, 2106]",,False,
720575941501579426,78251555622991494,"[180517, 45933, 1140]",,False,
720575941501702795,78040037543518041,"[174214, 33293, 2994]",LC9,True,
720575941501832843,79517780970056570,"[218741, 32946, 2271]",,False,
720575941502261227,77829137603590651,"[169879, 38930, 3498]",LTe01,True,
720575941502311659,78110406220655571,"[177517, 33336, 2757]",LC10a,True,
720575941502382827,78181324250799774,"[179982, 50697, 935]",,False,
720575941502389739,78110543659218939,"[177878, 38490, 2618]",LC9,True,
720575941502395586,77548074742512717,"[159993, 52026, 2770]",cLP01,True,
720575941502459991,79165730553180855,"[208843, 28051, 231]",,False,
720575941502522967,77618305913486121,"[162776, 47178, 2231]",LC6,True,
720575941502526955,79236168017142927,"[210600, 29260, 250]",,False,
720575941502567819,78462181221813832,"[188275, 31285, 2668]",,False,
720575941502631819,78885080545859794,"[199693, 52033, 1306]",,False,
720575941502640471,77195544095311986,"[150890, 31628, 3793]",LC9,True,
720575941503116427,77336968577114940,"[153735, 52263, 3020]",,False,
720575941503219031,78251349867053512,"[181357, 40429, 2614]",LC18,True,
720575941503232235,78602437674102597,"[191732, 16713, 2754]",,False,
720575941503435863,77829549785821995,"[168557, 52025, 2834]",,False,
720575941503517323,79728336909121968,"[223553, 16963, 230]",R8,True,
720575941503637643,77829137670885508,"[169579, 39049, 3827]",LC9,True,
720575941503655819,77759043536182671,"[166718, 48278, 2787]",,False,
720575941503676299,77899575000291440,"[171176, 42829, 3288]",LC26,True,
720575941503749003,77969737720192627,"[172764, 35440, 3797]",,False,
720575941503756119,78462318191301063,"[186402, 36284, 997]",,False,
720575941503792619,78040724469746873,"[174645, 53924, 1927]",LPLC2,True,
720575941503871467,77407337254185771,"[157603, 53133, 2779]",cLP01,True,
720575941503890007,79306537566870408,"[212408, 29188, 3249]",,False,
720575941503896811,78251144111503691,"[180430, 34147, 4241]",,False,
720575941503908331,78532480978373167,"[189997, 29485, 1747]",MTe50,True,
720575941503943659,78673012978805944,"[193095, 23762, 4097]",MLt1,True,
720575941503975362,77688537419724621,"[165223, 43167, 2875]",,False,
720575941504066391,78533030532757970,"[188658, 45880, 951]",MTe54,True,
720575941504077143,77758837444840724,"[166706, 42843, 3045]",LC22,True,
720575941504117483,77688880748587596,"[165120, 54047, 1819]",LC18,True,
720575941504213335,79236031517752875,"[210010, 25946, 3677]",R8,True,
720575941504327874,78181462360480652,"[179288, 53251, 3353]",,False,
720575941504433643,78040174982452720,"[174848, 38619, 2995]",LC16,True,
720575941504498411,77758837646084537,"[166302, 42111, 3780]",mALC6,True,
720575941504556631,79447755554845896,"[215551, 44756, 1259]",,False,
720575941504661442,77759112389651285,"[167384, 50778, 3216]",,False,
720575941504685762,78251418452229964,"[180317, 41757, 2073]",LC18,True,
720575941504716523,77899575201484160,"[170415, 41687, 3999]",LT60,True,
720575941504730418,77618100023052317,"[161880, 42336, 3092]",LC12,True,
720575941504776898,78321031484273328,"[183588, 19392, 3070]",,False,
720575941504781035,77899849810670854,"[171453, 50633, 2871]",LPLC4,True,
720575941504791275,79588080792694905,"[220600, 31772, 1283]",,False,
720575941504809815,79798774507414940,"[226528, 19058, 628]",,False,
720575941504852715,77829343694870204,"[168790, 47059, 3216]",,False,
720575941504878167,77758975084794534,"[166733, 45069, 3703]",LCe09,True,
720575941504881346,78110818336153394,"[176437, 47100, 1980]",LC18,True,
720575941504891479,79587943219865224,"[221125, 28325, 846]",,False,
720575941504896087,78533099654891972,"[190199, 48812, 2477]",,False,
720575941504967255,77969668597591729,"[172925, 33329, 2069]",,False,
720575941505019973,77899643652276205,"[171649, 44056, 2898]",LC15,True,
720575941505034071,77969531226031893,"[173939, 29762, 2431]",,False,
720575941505040983,78181462226288399,"[179381, 54375, 2860]",LPT28,True,
720575941505056235,77899918731581267,"[170229, 53080, 3714]",LPLC2,True,
720575941505101362,78744137100689538,"[195170, 46812, 2162]",,False,
720575941505121771,78743655929879327,"[195853, 31607, 1566]",MTe32,True,
720575941505132850,78181599531246204,"[178283, 57654, 2433]",LLPC2,True,
720575941505152235,78110268646876454,"[178092, 30221, 2048]",aMe4,True,
720575941505153003,77758906029808937,"[166912, 44675, 2422]",LC20b,True,
720575941505157611,78321031618307136,"[183054, 20203, 3569]",,False,
720575941505194839,77688468901351881,"[164874, 41227, 3592]",LT53,True,
720575941505196267,78391743557045125,"[184364, 29862, 1976]",aMe17b,True,
720575941505217367,77759043602903567,"[167560, 48018, 2906]",LC36,True,
720575941505293143,79095431535817542,"[205301, 30309, 4077]",,False,
720575941505295810,77899368707672706,"[171441, 36635, 2786]",,False,
720575941505310807,78391743557042500,"[185080, 29900, 1978]",MTe52,True,
720575941505360471,78532961678788570,"[188556, 43785, 489]",,False,
720575941505375426,77829137469183675,"[168205, 39257, 2914]",LC17,True,
720575941505400407,77829137603445849,"[168288, 39631, 3445]",LC6,True,
720575941505429954,77829206121601204,"[168994, 41554, 2677]",LC24,True,
720575941505537986,77406993791065259,"[156360, 41227, 3290]",DNp11,True,
720575941505575618,77970218286938307,"[172814, 50978, 2041]",,False,
720575941505603522,77829137469075600,"[168680, 39411, 2881]",,False,
720575941505635634,79588424323113839,"[219150, 41948, 1059]",,False,
720575941505644338,79025131040913728,"[203994, 31210, 2111]",,False,
720575941505676226,77899368908372055,"[170885, 36105, 3344]",,False,
720575941505676338,78180705976470700,"[178489, 31823, 1575]",,False,
720575941505683250,77759043669940629,"[167334, 47848, 3150]",,False,
720575941505686807,78462662392358923,"[187337, 45252, 3179]",LLPC3,True,
720575941505710642,77688468767772515,"[165764, 42677, 3298]",LTe65,True,
720575941505716674,78532550301603977,"[189233, 31251, 3967]",MTe54,True,
720575941505788610,78673905392691976,"[192529, 49799, 599]",,False,
720575941505798450,77899437493609681,"[170135, 37072, 2827]",LC12,True,
720575941505819842,78251762183902545,"[181799, 52531, 2607]",LLPC2,True,
720575941505822258,79447205731329198,"[216088, 27910, 778]",,False,
720575941505822914,77688537554454416,"[165260, 44619, 3579]",LTe56,True,
720575941505828034,77055081753205347,"[146576, 40108, 4780]",MTe26,True,
720575941505877810,78180705909873255,"[178576, 32043, 1516]",,False,
720575941505889445,77547937169357705,"[160934, 47930, 2264]",,False,
720575941505955522,78462318191041896,"[186421, 35947, 893]",,False,
720575941505981122,76211068401394005,"[121120, 53046, 1825]",cL01,True,
720575941506008514,77969669067653391,"[172402, 34051, 3981]",LC6,True,
720575941506062274,78673150149467964,"[193526, 26893, 3133]",,False,
720575941506070722,77828725420984842,"[168870, 27832, 4019]",LT57,True,
720575941506114354,77688812297727207,"[164084, 51420, 2933]",LC13,True,
720575941506153778,77688606206784417,"[165061, 46875, 3311]",LC21,True,
720575941506166578,77828725487786401,"[169001, 27086, 4158]",LC10c,True,low
720575941506174373,77406993656639477,"[157447, 42751, 2704]",LC4,True,
720575941506184727,77266256839439783,"[153398, 41664, 5300]",,False,
720575941506197026,78040106463807254,"[174929, 36597, 3588]",LC16,True,
720575941506273084,77759318413893730,"[166411, 55919, 2713]",LLPC2,True,
720575941506384769,77548005955830659,"[161640, 49776, 2464]",LLPt,True,
720575941506394974,77548074541247848,"[160733, 51393, 2008]",,False,
720575941506407553,78251074989132054,"[182176, 32111, 2611]",LC12,True,
720575941506442317,79376768536417107,"[213395, 26506, 1911]",L3,True,low
720575941506456229,78462181557401928,"[187064, 31454, 3958]",,False,
720575941506490957,79447137280362571,"[216317, 24644, 1843]",,False,
720575941506516037,78110337702302119,"[178057, 32176, 3442]",LC12,True,
720575941506654629,77899506079417222,"[170449, 39830, 2492]",LC10c,True,
720575941506956567,77618443553493937,"[163093, 52491, 2896]",cLP01,True,
720575941507076156,77547800133100820,"[160053, 44769, 3817]",,False,
720575941507102081,78533099587870580,"[189044, 48629, 2254]",LLPC1,True,
720575941507117989,77688468834719687,"[164992, 42106, 3499]",LT53,True,
720575941507227717,77266325155890834,"[152748, 44605, 3625]",cLP03,True,
720575941507324837,78180568805964264,"[179935, 26779, 2592]",,False,
720575941507354753,77969668933047965,"[173562, 33130, 3335]",LC10d,True,
720575941507362469,79306468847156085,"[211502, 27959, 3153]",,False,
720575941507388695,77618168541255700,"[163711, 44512, 2351]",LC16,True,
720575941507449367,78321925038604362,"[183380, 46616, 3833]",LLPC2,True,
720575941507459644,77899368841800412,"[171091, 35193, 3273]",,False,
720575941507496005,77618168742564214,"[163289, 44692, 3111]",LC18,True,
720575941507498007,78321100068981225,"[183628, 21630, 2400]",,False,
720575941507516837,78673631051943267,"[194338, 42895, 2737]",LLPC2,True,
720575941507541564,77618030968061167,"[163507, 40175, 1835]",LC15,True,
720575941507548476,76210931499320851,"[122715, 47346, 3879]",cL18,True,
720575941507549605,78180980922143703,"[178873, 39563, 2044]",LC17,True,
720575941507571223,78180705842011399,"[180163, 32713, 1088]",,False,
720575941507584325,77829068884051533,"[169437, 37779, 3477]",LC33,True,
720575941507594661,78110200196136054,"[178032, 28437, 3165]",,False,
720575941507605829,78392705562112266,"[185183, 57455, 1543]",LLPC2,True,
720575941507619874,78462868081306996,"[186444, 52220, 1481]",LLPC1,True,
720575941507623774,77899506011968242,"[170369, 39274, 2112]",LC12,True,
720575941507644220,77758700206732368,"[167077, 37771, 3653]",LT52,True,
720575941507645756,77688674859070054,"[165859, 49021, 3029]",LC9,True,
720575941507662501,78181461957905544,"[179156, 54589, 1857]",LLPC1,True,
720575941507684412,78110749884883044,"[177878, 44073, 2929]",LC21,True,
720575941507706277,77899574731280904,"[170103, 42712, 2060]",LC10d,True,
720575941507708325,79095911833459882,"[206127, 43581, 1068]",MTe03,True,
720575941507709349,78040724671351569,"[175104, 54802, 2794]",LPC1,True,
720575941507717436,77899437560850904,"[170834, 37630, 3120]",LC34,True,
720575941507731365,79095361943784655,"[206478, 27345, 690]",,False,
720575941507734437,79235962529877376,"[209374, 24112, 2667]",,False,
720575941507737413,78110474872606551,"[176573, 35397, 2350]",,False,
720575941507787333,78673974381013302,"[193702, 52292, 1767]",LLPC2,True,
720575941507789221,78110680695303207,"[176573, 41227, 1209]",MTe02,True,
720575941507795004,77688743443826091,"[165744, 49653, 2336]",LC15,True,
720575941507798588,77899575133930919,"[170883, 42677, 3598]",,False,
720575941507803045,77547868717924368,"[160864, 45758, 3140]",LT78,True,
720575941507805569,77829343493485064,"[168643, 45613, 2424]",LC16,True,
720575941507814565,77618168474130219,"[162999, 44131, 2085]",,False,
720575941507814821,77688674792089971,"[163994, 48080, 2814]",,False,
720575941507835557,79095018883431755,"[205257, 17218, 2784]",,False,
720575941507850917,78111024293189128,"[176219, 52816, 1198]",,False,
720575941507861342,77688537419597003,"[163873, 44177, 2825]",,False,
720575941508271639,78603742941250160,"[191867, 56685, 1125]",LLPC1,True,
720575941508274305,78673631051484601,"[193531, 41444, 2572]",LLPC2,True,
720575941508318277,77758906029588213,"[165999, 43019, 2341]",LC20b,True,
720575941508323607,77829549786087278,"[169088, 51338, 2920]",LC12,True,
720575941508324119,78743449972693731,"[194634, 26529, 2307]",aMe5,True,
720575941508367173,77688468834391796,"[164734, 42314, 3384]",LC36,True,
720575941508369477,79165593987298953,"[207392, 23726, 3537]",,False,
720575941508424517,77899437426355656,"[171955, 37044, 2560]",Li13,True,
720575941508469783,77970149768598921,"[173097, 47357, 2762]",,False,
720575941508475159,79517918073293068,"[217614, 38031, 938]",,False,
720575941508496461,79447205932919167,"[215106, 28404, 1631]",,False,
720575941508513047,78180705976626134,"[178561, 32532, 1622]",,False,
720575941508522775,77688674724865720,"[164389, 47901, 2532]",LT76,True,
720575941508541207,79165594188075823,"[208601, 23659, 4104]",,False,
